Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1491.0,166.0,126.0,40.0,0.0,75.90361445783132,24.096385542168676,0.0,0.5110456553755524,0.1949085121148377,0.30833881670000457,67.83550420590169,81.37283104362206,247.38559790037544,165.8676934518087,81.51790444856675,1.49027468614684,0.9992029726012571,0.4910717135455829,89.70979638242183,0.5404204601350713,6012.91836950856,1.0,96.0,0.42857142857142855,30.0,0.5714285714285714,40.0,0.0,0.0,0.7619047619047619,1.0,0.8648648648648648,0.8339285714285715,0.7590361445783133,0.27164118659511993,0.72835881340488,0.24096385542168675,0.6529690189328743,0.7590361445783133,0.6954266272920198,0.8130942033553591,0.016,0.0,0.015625,0.0,7806.0,203721.0,27496.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1491.0,166.0,119.0,47.0,0.0,71.6867469879518,28.313253012048193,0.0,0.40840157719138626,0.2052068360327991,0.3270074375071351,71.41970885592234,86.29961432382805,247.38559790037544,182.10984615623346,65.27575174414199,1.49027468614684,1.0970472660014063,0.39322742014543366,77.66351573172753,0.46785250440799714,5205.500393660739,1.0,96.0,0.5428571428571428,38.0,0.45714285714285713,32.0,0.0,0.0,0.7164179104477612,1.0,0.8347826086956522,0.7819940476190477,0.7168674698795181,0.33535486483750127,0.6646451351624987,0.28313253012048195,0.6178154783312354,0.7168674698795181,0.6476278255564912,0.7645208740463679,0.016,0.0,0.015625,0.0,7806.0,203721.0,27496.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1491.0,166.0,120.0,46.0,0.0,72.28915662650603,27.710843373493976,0.0,0.42525967183501434,0.20534086352092928,0.32458255191200097,71.46635547046016,85.6596695775104,247.38559790037544,182.00074242148293,65.38485547889252,1.49027468614684,1.0963900145872465,0.3938846715595935,80.0096731355823,0.4819859827444717,5362.754712812902,1.0,96.0,0.5142857142857142,36.0,0.4857142857142857,34.0,0.0,0.0,0.7272727272727273,1.0,0.8421052631578948,0.79375,0.7228915662650602,0.32121089399615266,0.6787891060038473,0.27710843373493976,0.6204497132916694,0.7228915662650602,0.6547828741868057,0.773905808743138,0.0,0.0,0.0,0.0,7806.0,203721.0,27496.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1491.0,166.0,131.0,35.0,0.0,78.91566265060241,21.08433734939759,0.0,0.5797468354430382,0.18760578883048964,0.2954742116423174,65.29388141736973,77.97776925735138,247.38559790037544,156.4330483320938,90.95254956828165,1.49027468614684,0.9423677610367096,0.5479069251101304,97.1734009468267,0.5853819334146187,6513.176388117235,1.0,96.0,0.35714285714285715,25.0,0.6428571428571429,45.0,0.0,0.0,0.7933884297520661,1.0,0.8847926267281107,0.8663690476190476,0.7891566265060241,0.2303330970942594,0.7696669029057407,0.21084337349397592,0.6790412338057464,0.7891566265060241,0.7271142272958796,0.8440999068415728,0.0,0.0,0.0,0.0,7806.0,203721.0,27496.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1491.0,166.0,128.0,38.0,0.0,77.10843373493977,22.89156626506024,0.0,0.5338112482447714,0.19632723830535156,0.30476479828198383,68.3292743620605,80.4296218817365,247.38559790037544,169.10556561122291,78.28003228915253,1.49027468614684,1.018708226573632,0.47156645957320803,87.19505624539383,0.5252714231650231,5844.364568538848,1.0,96.0,0.44285714285714284,31.0,0.5571428571428572,39.0,0.0,0.0,0.7559055118110236,1.0,0.8609865470852018,0.836235119047619,0.7710843373493976,0.27276500961830513,0.7272349903816948,0.2289156626506024,0.669464046373258,0.7710843373493976,0.70862320907365,0.8158071512305762,0.0,0.0,0.0,0.0,7806.0,203721.0,27496.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1491.0,166.0,124.0,42.0,0.0,74.6987951807229,25.301204819277107,0.0,0.4752370916754478,0.1948607814275638,0.3139621049471976,67.81889212876771,82.85685725007151,247.38559790037544,177.92545353094346,69.46014436943199,1.49027468614684,1.0718400815117075,0.41843460463513243,84.83002034945095,0.5110242189725961,5685.844893355988,1.0,96.0,0.5142857142857142,36.0,0.4857142857142857,34.0,0.0,0.0,0.7272727272727273,1.0,0.8421052631578948,0.8223214285714285,0.7469879518072289,0.31169383416017005,0.6883061658398298,0.25301204819277107,0.6537594227176083,0.7469879518072289,0.6827465808653719,0.8014755518028988,0.016,0.0,0.015625,0.0,7806.0,203721.0,27496.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1491.0,166.0,120.0,46.0,0.0,72.28915662650603,27.710843373493976,0.0,0.4334470989761093,0.1986042918341494,0.32268705023702743,68.9327801072444,84.89790229176022,248.41190575517095,177.18518132445786,71.22672443071309,1.4964572635853672,1.0673806103883003,0.42907665319706684,85.615235061027,0.5157544280784758,5741.111790612271,1.0,95.0,0.49295774647887325,35.0,0.5070422535211268,36.0,0.0,0.0,0.7307692307692307,1.0,0.8444444444444443,0.8135656041512231,0.7228915662650602,0.30906965172698436,0.6909303482730157,0.27710843373493976,0.6190145196169292,0.7228915662650602,0.6553834385159686,0.7916054358730409,0.0,0.0,0.0,0.0,7806.0,203721.0,27496.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1492.0,165.0,119.0,46.0,0.0,72.12121212121212,27.87878787878788,0.0,0.42211055276381904,0.20901871514725817,0.32435081082291184,72.64279177882162,85.46152564279754,246.59333732929764,180.7450907018954,65.84824662740223,1.494505074723016,1.0954247921326994,0.3990802825903166,77.00365400025667,0.4666888121227677,5162.890554111524,1.0,95.0,0.5285714285714286,37.0,0.4714285714285714,33.0,0.0,0.0,0.7196969696969697,1.0,0.8370044052863437,0.7925563909774436,0.7212121212121212,0.32605473622422776,0.6739452637757722,0.2787878787878788,0.6215335169880625,0.7212121212121212,0.6528207181951675,0.7724822533723898,0.015,0.0,0.015625,0.0,7806.0,203854.0,27363.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1492.0,165.0,121.0,44.0,0.0,73.33333333333333,26.666666666666668,0.0,0.4395120821431328,0.19996358564871267,0.3181406893081124,69.81028291201862,84.25251916459243,244.00790848046663,179.16465284937408,64.84325563109255,1.478835808972525,1.0858463809052974,0.39298942806722753,80.20399199393471,0.48608479996324067,5371.231953617447,1.0,96.0,0.5362318840579711,37.0,0.463768115942029,32.0,0.0,0.0,0.7218045112781954,1.0,0.8384279475982532,0.8140096618357487,0.7333333333333333,0.32888725128960944,0.6711127487103905,0.26666666666666666,0.6424968671679198,0.7333333333333333,0.6680964752270926,0.784069210335117,0.0,0.0,0.0,0.0,7806.0,203854.0,27363.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 85',-217733168393644444,2.0180317101400003E7,1492.0,165.0,121.0,44.0,0.0,73.33333333333333,26.666666666666668,0.0,0.4458015267175572,0.1995766282863058,0.3162744212302108,69.67519030074705,83.75827937608369,244.00790848046663,170.6064693777109,73.40143910275572,1.478835808972525,1.033978602289157,0.444857206683368,83.40255139418105,0.5054700084495821,5585.4383045612485,1.0,96.0,0.4927536231884058,34.0,0.5072463768115942,35.0,0.0,0.0,0.7384615384615385,1.0,0.8495575221238938,0.8233695652173914,0.7333333333333333,0.31083271923360356,0.6891672807663966,0.26666666666666666,0.6331135531135531,0.7333333333333333,0.6679761133894525,0.8015701995374207,0.0,0.0,0.0,0.0,7806.0,203854.0,27363.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.rules.PART,'-M 85 -C 0.25 -Q 1',8121455039782598361,2.0180317101400003E7,1491.0,166.0,126.0,40.0,0.0,75.90361445783132,24.096385542168676,0.0,0.5110456553755524,0.17816801741486277,0.29625543895124784,62.00918145423067,78.18394076211561,247.38559790037544,148.26934979164207,99.11624810873337,1.49027468614684,0.8931888541665185,0.5970858319803215,98.12975975230725,0.5911431310379955,6577.277608510174,1.0,96.0,0.42857142857142855,30.0,0.5714285714285714,40.0,0.0,0.0,0.7619047619047619,1.0,0.8648648648648648,0.8904761904761904,0.7590361445783133,0.27164118659511993,0.72835881340488,0.24096385542168675,0.6529690189328743,0.7590361445783133,0.6954266272920198,0.8640695332463514,0.0,0.0,0.0,0.0,10543.0,203721.0,27496.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.rules.PART,'-M 85 -C 0.25 -Q 1',8121455039782598361,2.0180317101400003E7,1491.0,166.0,119.0,47.0,0.0,71.6867469879518,28.313253012048193,0.0,0.40840157719138626,0.1771463257702745,0.30388807079759195,61.653594275909974,80.19824719391012,247.38559790037544,152.30272410065692,95.08287379971853,1.49027468614684,0.9174862897629935,0.5727883963838466,94.86550146277811,0.5714789244745669,6358.48635690305,1.0,96.0,0.5428571428571428,38.0,0.45714285714285713,32.0,0.0,0.0,0.7164179104477612,1.0,0.8347826086956522,0.8770089285714285,0.7168674698795181,0.33535486483750127,0.6646451351624987,0.28313253012048195,0.6178154783312354,0.7168674698795181,0.6476278255564912,0.8553763301183169,0.0,0.0,0.0,0.0,10543.0,203721.0,27496.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.rules.PART,'-M 85 -C 0.25 -Q 1',8121455039782598361,2.0180317101400003E7,1491.0,166.0,120.0,46.0,0.0,72.28915662650603,27.710843373493976,0.0,0.42525967183501434,0.1860543758862014,0.3096955831719279,64.7539312727329,81.7308914722994,247.38559790037544,160.04039665223826,87.34520124813719,1.49027468614684,0.9640987750134835,0.5261759111333566,90.36807752091755,0.544386009162154,6057.040537984885,1.0,96.0,0.5142857142857142,36.0,0.4857142857142857,34.0,0.0,0.0,0.7272727272727273,1.0,0.8421052631578948,0.8613839285714285,0.7228915662650602,0.32121089399615266,0.6787891060038473,0.27710843373493976,0.6204497132916694,0.7228915662650602,0.6547828741868057,0.8421007034320889,0.0,0.0,0.0,0.0,10543.0,203721.0,27496.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.rules.PART,'-M 85 -C 0.25 -Q 1',8121455039782598361,2.0180317101400003E7,1491.0,166.0,131.0,35.0,0.0,78.91566265060241,21.08433734939759,0.0,0.5797468354430382,0.1720898129099589,0.28832977966598533,59.893737327225054,76.09230228198074,247.38559790037544,141.57796214824057,105.80763575213487,1.49027468614684,0.852879290049642,0.637395396097198,104.64340376305553,0.6303819503798526,7013.86325806073,1.0,96.0,0.35714285714285715,25.0,0.6428571428571429,45.0,0.0,0.0,0.7933884297520661,1.0,0.8847926267281107,0.9071428571428571,0.7891566265060241,0.2303330970942594,0.7696669029057407,0.21084337349397592,0.6790412338057464,0.7891566265060241,0.7271142272958796,0.8821940369691864,0.0,0.0,0.0,0.0,10543.0,203721.0,27496.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.rules.PART,'-M 85 -C 0.25 -Q 1',8121455039782598361,2.0180317101400003E7,1491.0,166.0,128.0,38.0,0.0,77.10843373493977,22.89156626506024,0.0,0.5338112482447714,0.1734150400883599,0.28957898910774466,60.35496630516333,76.42197763693703,247.38559790037544,146.36925980560392,101.01633809477153,1.49027468614684,0.8817425289494212,0.6085321571974188,100.02167972839715,0.6025402393276936,6704.086060168862,1.0,96.0,0.44285714285714284,31.0,0.5571428571428572,39.0,0.0,0.0,0.7559055118110236,1.0,0.8609865470852018,0.8996279761904762,0.7710843373493976,0.27276500961830513,0.7272349903816948,0.2289156626506024,0.669464046373258,0.7710843373493976,0.70862320907365,0.8758151426062581,0.0,0.0,0.0,0.0,10543.0,203721.0,27496.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.rules.PART,'-M 85 -C 0.25 -Q 1',8121455039782598361,2.0180317101400003E7,1491.0,166.0,124.0,42.0,0.0,74.6987951807229,25.301204819277107,0.0,0.4752370916754478,0.17570778031525727,0.29647805641862557,61.152926269134014,78.24269111263638,247.38559790037544,154.74022013676063,92.64537776361482,1.49027468614684,0.9321700008238591,0.5581046853229809,95.81085057530714,0.5771737986464286,6421.849637988796,1.0,96.0,0.5142857142857142,36.0,0.4857142857142857,34.0,0.0,0.0,0.7272727272727273,1.0,0.8421052631578948,0.8886160714285715,0.7469879518072289,0.31169383416017005,0.6883061658398298,0.25301204819277107,0.6537594227176083,0.7469879518072289,0.6827465808653719,0.8615741832081776,0.0,0.0,0.0,0.0,10543.0,203721.0,27496.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.rules.PART,'-M 85 -C 0.25 -Q 1',8121455039782598361,2.0180317101400003E7,1491.0,166.0,120.0,46.0,0.0,72.28915662650603,27.710843373493976,0.0,0.4334470989761093,0.18015983837500607,0.304040732446618,62.530967524265705,79.99211736884966,248.41190575517095,156.86314739721197,91.54875835795897,1.4964572635853672,0.944958719260313,0.5514985443250541,95.08968049057347,0.5728294005456234,6376.440892101153,1.0,95.0,0.49295774647887325,35.0,0.5070422535211268,36.0,0.0,0.0,0.7307692307692307,1.0,0.8444444444444443,0.8839140103780578,0.7228915662650602,0.30906965172698436,0.6909303482730157,0.27710843373493976,0.6190145196169292,0.7228915662650602,0.6553834385159686,0.8510711515578613,0.0,0.0,0.0,0.0,10543.0,203721.0,27496.0,'Number of rules: 4\n',?,?,4.0
