@RELATION P1Mario-data-training-T3Original

@ATTRIBUTE MergedObs[7][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][11] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE distanceEnemy NUMERIC
@ATTRIBUTE distanceCoin NUMERIC
@ATTRIBUTE isOnGround {Ground, Air}
@ATTRIBUTE isEnemy {Enemy, NoEnemy}
@ATTRIBUTE isEnemyBelow {Enemy, NoEnemy}
@ATTRIBUTE isCoin {Coin, NoCoin}
@ATTRIBUTE action {move, jump, move_jump, still}
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE futureReward NUMERIC

@data
0,0,0,2,2,0,2,1414,608,Air,NoEnemy,NoEnemy,Coin,move,665,739
0,0,0,0,0,-60,1,1414,848,Air,Enemy,NoEnemy,NoCoin,still,729,739
0,0,0,0,0,1,1,1414,781,Ground,Enemy,Enemy,NoCoin,still,729,739
0,0,0,0,0,0,0,1414,707,Air,NoEnemy,NoEnemy,NoCoin,move,739,739
0,0,0,0,0,0,0,1414,707,Air,NoEnemy,NoEnemy,NoCoin,move,739,739
0,0,0,0,0,0,1,1414,894,Air,Enemy,NoEnemy,NoCoin,move,771,781
0,0,0,0,0,1,1,1414,806,Air,Enemy,Enemy,NoCoin,move_jump,781,781
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,781,877
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,781,877
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,781,877
0,0,0,0,2,-24,-24,1414,900,Ground,NoEnemy,NoEnemy,NoCoin,move,813,887
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move_jump,877,887
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move_jump,877,887
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,887,887
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,887,887
0,0,0,1,0,0,0,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,897,907
0,0,0,2,2,0,2,1414,905,Air,NoEnemy,NoEnemy,Coin,move,907,1051
0,0,0,2,0,1,2,1414,500,Air,NoEnemy,Enemy,Coin,move,1093,1141
0,0,0,0,0,-24,-24,1414,600,Air,NoEnemy,NoEnemy,NoCoin,move,1141,1141
0,0,0,0,0,-24,-24,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,1141,1141
0,0,2,2,2,0,-24,1414,141,Air,NoEnemy,NoEnemy,Coin,move,1141,1237
0,0,0,0,-85,0,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,1237,1247
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,-1,73
0,0,0,0,0,0,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,63,73
0,0,0,0,0,1,1,1414,860,Ground,Enemy,Enemy,NoCoin,move,73,147
0,0,0,0,0,0,0,1414,721,Air,NoEnemy,NoEnemy,NoCoin,move,83,147
0,0,0,0,0,0,0,1414,721,Air,NoEnemy,NoEnemy,NoCoin,move,83,147
-24,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,83,179
0,0,0,0,0,1,0,1414,632,Air,NoEnemy,Enemy,NoCoin,move,275,285
0,0,0,1,0,-60,-60,1414,670,Air,Enemy,NoEnemy,NoCoin,move,285,317
0,0,0,0,0,0,0,1414,509,Air,NoEnemy,NoEnemy,NoCoin,move,285,317
0,0,0,0,0,0,0,1414,509,Air,NoEnemy,NoEnemy,NoCoin,move,285,349
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,285,391
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,381,391
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,411,421
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,411,421
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,411,421
0,0,0,1,0,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,411,421
0,0,0,0,-60,1,0,1414,500,Ground,NoEnemy,Enemy,NoCoin,move,421,441
0,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,399,495
0,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,399,495
0,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,399,495
0,0,0,0,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,NoCoin,move,431,527
0,0,2,2,2,1,-24,1414,608,Air,NoEnemy,Enemy,Coin,move,527,687
0,0,2,2,2,-24,-24,1414,608,Air,NoEnemy,NoEnemy,Coin,move,559,687
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move,559,687
0,0,0,0,2,-24,-24,1414,632,Ground,NoEnemy,NoEnemy,NoCoin,move,591,687
0,0,0,0,0,-24,1,1414,600,Ground,Enemy,NoEnemy,NoCoin,move,687,697
0,0,0,0,0,-24,1,1414,600,Ground,Enemy,NoEnemy,NoCoin,move,687,697
0,0,0,0,-60,1,0,1414,670,Ground,NoEnemy,Enemy,NoCoin,move,687,697
0,0,0,0,-60,-60,-60,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move,687,729
0,0,0,0,-60,-60,-60,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move,697,729
0,0,0,2,2,-24,-24,1414,400,Ground,NoEnemy,NoEnemy,Coin,move,697,777
0,0,0,1,0,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,777,787
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,787,797
0,0,0,0,0,-60,-60,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,787,797
0,0,0,0,0,-60,-60,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,787,797
0,0,0,0,0,-60,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,787,797
0,0,0,0,0,1,0,1414,943,Air,NoEnemy,Enemy,NoCoin,move_jump,797,861
0,0,0,2,2,0,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,797,893
0,0,0,2,2,0,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,797,893
0,0,0,2,2,0,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,797,893
0,0,0,0,2,0,2,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,813,893
0,0,0,0,0,0,1,1414,700,Air,Enemy,NoEnemy,NoCoin,move,893,893
0,0,0,0,2,1,-24,1414,728,Air,NoEnemy,Enemy,NoCoin,move,893,957
0,0,2,2,2,-24,0,1414,707,Air,NoEnemy,NoEnemy,Coin,move,893,957
0,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,893,957
0,0,0,0,2,-24,0,1414,728,Ground,NoEnemy,NoEnemy,NoCoin,move,925,957
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,957,967
0,0,0,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,967,967
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,967,967
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,967,967
0,0,2,2,2,-24,0,1414,141,Air,NoEnemy,NoEnemy,Coin,move,967,1095
0,0,2,2,2,-24,0,1414,141,Air,NoEnemy,NoEnemy,Coin,move,967,1095
0,0,2,2,2,-24,0,1414,141,Ground,NoEnemy,NoEnemy,Coin,move,967,1095
0,0,2,0,-24,-60,-60,1414,223,Air,NoEnemy,NoEnemy,NoCoin,move,999,1127
0,0,0,0,0,1,0,1414,1081,Air,NoEnemy,Enemy,NoCoin,move,1127,1085
0,0,0,0,0,-60,-60,1414,1063,Air,NoEnemy,NoEnemy,NoCoin,move,1127,1085
0,0,0,0,0,-60,-60,1414,1063,Ground,NoEnemy,NoEnemy,NoCoin,move,1127,1085
0,0,0,1,0,-60,-60,1414,989,Ground,Enemy,NoEnemy,NoCoin,move,1127,1085
0,0,0,0,0,-24,1,1414,400,Ground,Enemy,NoEnemy,NoCoin,move_jump,1085,1105
0,0,0,0,0,-24,1,1414,400,Ground,Enemy,NoEnemy,NoCoin,move,1085,1105
0,0,0,0,0,-24,1,1414,400,Ground,Enemy,NoEnemy,NoCoin,move,1085,1105
-24,0,0,0,0,1,0,1414,400,Ground,NoEnemy,Enemy,NoCoin,move,1085,1105
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,1105,1201
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,1105,1201
0,0,0,0,2,0,2,1414,100,Air,NoEnemy,NoEnemy,NoCoin,move,1121,1201
0,0,0,2,2,2,2,1414,0,Air,NoEnemy,NoEnemy,Coin,move,1121,1201
0,0,0,0,0,-60,1,1414,854,Air,Enemy,NoEnemy,NoCoin,move,1201,1211
0,0,0,0,0,1,0,1414,800,Air,NoEnemy,Enemy,NoCoin,move,1211,1211
0,0,0,0,0,-60,-60,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,1211,1211
0,0,0,0,0,-60,-60,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,1211,1211
0,0,2,2,2,-24,-24,1414,800,Air,NoEnemy,NoEnemy,Coin,move,1211,1243
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,2,2,2,-24,-24,1414,141,Air,NoEnemy,NoEnemy,Coin,move,9,147
0,0,2,2,2,-24,1,1414,223,Ground,Enemy,NoEnemy,Coin,move,73,163
0,0,2,2,0,1,0,1414,223,Ground,NoEnemy,Enemy,Coin,move,105,221
0,0,2,0,-24,-60,-60,1414,316,Air,NoEnemy,NoEnemy,NoCoin,move_jump,105,221
0,0,0,0,-24,-60,-60,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move_jump,147,237
0,0,0,2,2,2,2,1414,0,Air,NoEnemy,NoEnemy,Coin,move,163,237
0,0,0,0,2,0,1,1414,200,Air,Enemy,NoEnemy,NoCoin,move,211,237
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,327,347
0,0,0,0,1,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,337,347
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,337,347
0,-62,-62,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,337,347
0,0,0,0,0,1,0,1414,943,Air,NoEnemy,Enemy,NoCoin,move,347,347
0,0,2,2,1,-24,-24,1414,509,Ground,NoEnemy,NoEnemy,Coin,move,347,453
0,0,2,2,1,-24,-24,1414,509,Ground,NoEnemy,NoEnemy,Coin,move,347,453
0,0,2,2,1,-24,-24,1414,509,Ground,NoEnemy,NoEnemy,Coin,move_jump,347,453
0,0,0,0,2,0,0,1414,412,Air,NoEnemy,NoEnemy,NoCoin,move,379,463
0,0,0,2,2,1,2,1414,412,Air,NoEnemy,Enemy,Coin,move,379,463
0,0,2,2,2,-24,-24,1414,509,Air,NoEnemy,NoEnemy,Coin,move,379,463
0,0,0,0,2,-24,-24,1414,509,Air,NoEnemy,NoEnemy,NoCoin,move,421,463
0,0,0,2,1,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,421,463
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,453,463
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,453,463
0,0,1,-24,-24,-60,-60,1414,707,Air,NoEnemy,Enemy,NoCoin,move_jump,623,677
0,1,0,-24,-24,-60,-60,1414,707,Ground,NoEnemy,NoEnemy,NoCoin,move,597,725
0,1,0,-24,-24,-60,-60,1414,707,Ground,NoEnemy,NoEnemy,NoCoin,move,597,725
0,0,2,0,2,1,-24,1414,608,Air,NoEnemy,Enemy,NoCoin,move,597,725
0,0,0,2,2,0,2,1414,509,Air,NoEnemy,NoEnemy,Coin,move,613,725
0,0,0,2,2,0,2,1414,509,Air,NoEnemy,NoEnemy,Coin,move,613,725
0,0,0,2,2,0,2,1414,509,Air,NoEnemy,NoEnemy,Coin,move,613,725
0,0,0,0,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,NoCoin,move,645,725
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,still,831,841
0,0,0,1,0,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,jump,831,841
0,0,0,0,-85,1,0,1414,761,Air,NoEnemy,Enemy,NoCoin,still,841,841
0,0,0,0,-85,-60,-60,1414,806,Air,NoEnemy,NoEnemy,NoCoin,still,841,841
0,0,0,0,-85,-60,-60,1414,806,Ground,NoEnemy,NoEnemy,NoCoin,still,841,841
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,841,921
0,0,0,0,0,-60,1,1414,1000,Ground,Enemy,NoEnemy,NoCoin,still,921,931
0,0,0,0,-60,1,1,1414,854,Air,Enemy,Enemy,NoCoin,move,921,1027
0,0,0,0,-60,0,0,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move_jump,931,1027
0,0,-24,-60,-60,0,-60,1414,728,Air,NoEnemy,NoEnemy,NoCoin,move_jump,931,1027
0,0,2,2,2,-24,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move_jump,931,1043
0,0,0,0,0,1,0,1414,670,Air,NoEnemy,Enemy,NoCoin,move,1123,1197
0,0,0,0,-24,-60,-60,1414,728,Air,NoEnemy,NoEnemy,NoCoin,move,1133,1197
0,0,0,0,2,0,0,1414,632,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1133,1197
0,0,0,2,2,0,2,1414,509,Air,NoEnemy,NoEnemy,Coin,move_jump,1133,1155
0,0,0,0,-60,0,1,1414,854,Ground,Enemy,NoEnemy,NoCoin,move,1197,1165
0,0,0,1,-60,-60,-60,1414,894,Air,Enemy,NoEnemy,NoCoin,move,1197,1165
0,0,1,-60,-60,0,-60,1414,1140,Air,NoEnemy,Enemy,NoCoin,move_jump,1155,1165
0,0,0,0,0,-60,-60,1414,1000,Air,NoEnemy,NoEnemy,NoCoin,move,1165,1229
0,0,0,0,0,0,0,1414,921,Air,NoEnemy,NoEnemy,NoCoin,move,1165,1229
0,0,0,2,2,2,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,1181,1261
0,-62,-62,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,1421,1441
-62,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1431,1441
0,-62,-62,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1431,1441
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,1431,1441
0,0,0,1,0,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,1431,1441
0,0,0,0,0,1,0,1414,1204,Air,NoEnemy,Enemy,NoCoin,move_jump,1441,1441
0,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,1451,1525
0,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,1451,1525
0,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,1451,1525
0,0,0,0,2,-24,0,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,1483,1525
0,0,0,0,0,-24,1,1414,948,Ground,Enemy,NoEnemy,NoCoin,move,1515,1525
0,0,0,0,0,1,-60,1414,921,Ground,NoEnemy,Enemy,NoCoin,move,1515,1525
0,0,0,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1525,1525
0,0,0,0,0,0,-60,1414,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1525,1535
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,-1,9
0,0,0,-60,-60,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,19,19
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,29,215
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,29,215
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,29,215
0,0,0,0,2,-24,-24,1414,538,Air,NoEnemy,NoEnemy,NoCoin,move,61,215
0,0,0,0,0,0,1,1414,500,Air,Enemy,NoEnemy,NoCoin,move_jump,205,215
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,215,235
0,0,0,0,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,225,235
0,0,0,0,0,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,225,235
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,225,235
0,0,2,2,2,-24,-24,1414,806,Ground,NoEnemy,NoEnemy,Coin,move,235,341
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,331,341
0,0,0,0,0,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,341,341
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,341,341
0,0,0,-60,-60,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,341,351
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,351,371
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,381,455
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,381,455
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,381,455
0,0,0,0,2,-24,-24,1414,223,Ground,NoEnemy,NoEnemy,NoCoin,move,413,455
0,0,0,1,0,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,445,455
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,455,465
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,455,465
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,465,465
0,0,0,2,2,0,2,1414,500,Air,NoEnemy,NoEnemy,Coin,move,465,593
0,0,0,0,-85,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,593,551
0,0,-85,-85,-85,0,-85,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,593,551
0,0,-85,-85,-85,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,593,551
0,0,-85,-85,-85,1,-85,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,551,551
0,0,0,1,0,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,still,551,519
0,0,0,1,0,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,still,551,519
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move_jump,539,619
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move_jump,539,619
0,0,2,2,2,-24,-24,1414,608,Air,NoEnemy,NoEnemy,Coin,move_jump,539,619
0,0,0,0,0,0,0,1414,412,Air,NoEnemy,NoEnemy,NoCoin,move,555,619
0,0,0,0,0,-24,1,1414,721,Ground,Enemy,NoEnemy,NoCoin,move,619,651
0,0,0,0,-60,1,1,1414,1204,Ground,Enemy,Enemy,NoCoin,move,715,725
0,0,0,0,0,0,-60,1414,1063,Air,NoEnemy,NoEnemy,NoCoin,move,725,725
0,0,0,0,0,0,-60,1414,1063,Air,NoEnemy,NoEnemy,NoCoin,move,725,725
0,0,0,1,0,-60,-60,1414,894,Ground,Enemy,NoEnemy,NoCoin,move_jump,725,741
0,0,0,0,0,1,0,1414,761,Air,NoEnemy,Enemy,NoCoin,still,725,757
0,0,2,2,2,-24,-24,1414,600,Air,NoEnemy,NoEnemy,Coin,move,725,821
0,0,2,2,2,-24,-24,1414,600,Air,NoEnemy,NoEnemy,Coin,move,725,821
0,0,2,2,2,-24,-24,1414,600,Air,NoEnemy,NoEnemy,Coin,move,725,821
0,0,2,0,2,-24,-24,1414,600,Ground,NoEnemy,NoEnemy,NoCoin,move,741,821
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,0,2,2,0,2,1414,905,Air,NoEnemy,NoEnemy,Coin,move,-1,121
0,0,2,2,2,-24,1,1414,509,Air,Enemy,NoEnemy,Coin,move,-1,137
0,0,2,2,2,1,-24,1414,700,Ground,NoEnemy,Enemy,Coin,move,31,137
0,0,2,-24,-24,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,41,137
0,0,2,0,2,0,-24,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,57,147
0,0,0,2,2,0,0,1414,900,Air,NoEnemy,NoEnemy,Coin,move,57,147
0,0,0,0,0,-24,1,1414,806,Air,Enemy,NoEnemy,NoCoin,move,137,195
0,0,0,0,0,1,0,1414,640,Air,NoEnemy,Enemy,NoCoin,move,227,311
0,0,0,0,0,-60,0,1414,707,Air,NoEnemy,NoEnemy,NoCoin,move,227,311
0,0,0,0,0,0,0,1414,640,Air,NoEnemy,NoEnemy,NoCoin,move,237,311
0,0,0,0,2,1,0,1414,707,Air,NoEnemy,Enemy,NoCoin,move,237,269
0,0,2,2,2,0,1,1414,700,Air,Enemy,NoEnemy,Coin,move,237,269
0,0,2,2,2,0,1,1414,700,Air,Enemy,NoEnemy,Coin,move,237,269
0,0,2,0,-24,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,247,269
0,0,0,0,2,0,0,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,279,269
0,0,-24,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,279,279
0,0,0,0,2,1,0,1414,700,Air,NoEnemy,Enemy,NoCoin,move,269,311
0,0,-24,0,2,0,0,1414,600,Air,NoEnemy,NoEnemy,NoCoin,move,269,311
0,0,-24,0,2,0,0,1414,600,Air,NoEnemy,NoEnemy,NoCoin,move,269,311
0,0,0,0,2,1,-24,1414,700,Air,NoEnemy,Enemy,NoCoin,move,269,311
0,0,2,2,0,-24,0,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,279,327
0,0,2,2,0,-24,0,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,279,327
0,0,2,2,0,-24,0,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,279,327
0,0,0,0,0,-24,0,1414,700,Ground,NoEnemy,NoEnemy,NoCoin,move,311,391
-24,0,0,0,0,-24,1,1414,400,Ground,Enemy,NoEnemy,NoCoin,move_jump,391,401
-24,0,0,0,0,-24,1,1414,400,Ground,Enemy,NoEnemy,NoCoin,move_jump,391,401
-24,0,0,0,0,-24,1,1414,400,Ground,Enemy,NoEnemy,NoCoin,move_jump,391,401
0,0,0,0,0,1,-24,1414,1414,Ground,NoEnemy,Enemy,NoCoin,move_jump,391,401
0,0,0,-24,-24,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,391,411
0,0,0,-24,-24,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,401,411
0,0,0,0,-60,1,0,1414,860,Air,NoEnemy,Enemy,NoCoin,move,401,411
0,0,2,2,2,0,-24,1414,412,Air,NoEnemy,NoEnemy,Coin,move,411,507
0,0,2,2,2,0,-24,1414,412,Air,NoEnemy,NoEnemy,Coin,move,411,507
0,0,0,0,2,0,0,1414,360,Air,NoEnemy,NoEnemy,NoCoin,move,443,507
0,0,-24,2,2,0,2,1414,316,Air,NoEnemy,NoEnemy,Coin,move,443,507
0,0,0,0,-60,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,507,475
0,0,0,0,-60,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,507,475
0,0,-60,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,517,475
0,0,-60,-60,-60,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,517,475
0,0,0,1,0,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,517,485
0,0,0,1,0,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,475,485
0,0,0,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,549,645
0,0,0,0,-60,1,0,1414,948,Air,NoEnemy,Enemy,NoCoin,move,645,645
0,0,-60,-60,-60,-60,-60,1414,538,Air,NoEnemy,NoEnemy,NoCoin,move_jump,645,677
0,0,-60,-60,-60,-60,-60,1414,538,Ground,NoEnemy,NoEnemy,NoCoin,move_jump,645,677
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move_jump,645,837
0,0,0,0,0,1,-24,1414,707,Air,NoEnemy,Enemy,NoCoin,move,869,943
0,0,0,0,0,-24,-24,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,869,943
0,0,0,0,0,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,NoCoin,move_jump,869,943
0,0,0,0,0,-24,1,1414,860,Ground,Enemy,NoEnemy,NoCoin,move,869,959
0,0,0,0,0,-24,1,1414,860,Ground,Enemy,NoEnemy,NoCoin,move,869,959
0,0,2,2,2,-24,-24,1414,707,Air,NoEnemy,NoEnemy,Coin,move,879,959
0,0,1,0,-60,0,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,979,979
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,979,979
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,979,979
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,979,937
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,979,937
0,0,2,2,2,-24,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,957,1037
0,0,2,2,2,-24,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,957,1037
0,0,2,2,2,-24,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,957,1053
0,0,2,0,2,-24,-24,1414,806,Ground,NoEnemy,NoEnemy,NoCoin,move,973,1069
0,0,2,2,0,1,-24,1414,900,Air,NoEnemy,Enemy,Coin,move,1197,1239
0,0,2,-24,-24,-60,-60,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,1207,1239
