"";"RMSETrain";"RMSEValid"
"1";0,790548377467647;0,777534066148221
"2";0,766476589894501;0,756213088015093
"3";0,747453396286678;0,739374374072968
"4";0,732411033305392;0,726035495866934
"5";0,720463071956675;0,715407556863371
"6";0,710909705434538;0,706877047422389
"7";0,703212299540375;0,699975991393148
"8";0,696960914137537;0,694348077689409
"9";0,691842348704874;0,689721813402788
"10";0,687619204396508;0,685890120827873
"11";0,684108396754063;0,682692991234142
"12";0,681169233219875;0,680006910660311
"13";0,678691868086274;0,677735564306138
"14";0,676590438281112;0,675802671823808
"15";0,674797074185287;0,67414845326645
"16";0,67325821957555;0,672724880506689
"17";0,671930444264697;0,671493274844664
"18";0,670778667902283;0,670422602472589
"19";0,669774916465084;0,669486910516493
"20";0,668896042640675;0,668666380928095
"21";0,668123475742637;0,667942823481711
"22";0,667441204141089;0,667302872205133
"23";0,666836220901488;0,666734391394319
"24";0,666297741353577;0,666227406140057
"25";0,665816889402621;0,665773977833453
"26";0,665386113966903;0,665366947525836
"27";0,664998599916904;0,665000232028408
"28";0,664649163812537;0,664668639114759
"29";0,664332700228508;0,66436844954915
"30";0,664045362464996;0,664095596063342
"31";0,663784038381297;0,663846962698326
"32";0,663545583561726;0,66361949808605
"33";0,66332737583935;0,663411323335089
"34";0,663127220820154;0,663220290671006
"35";0,662943184695431;0,663044200251748
"36";0,662773619219826;0,662881884149026
"37";0,662616656645169;0,66273181112453
"38";0,662471775879078;0,662592809146235
"39";0,662337201591991;0,662463511854012
"40";0,662212024166584;0,662343756246169
"41";0,662095887329298;0,662231667549489
"42";0,661987083969587;0,662127490715163
"43";0,661885762391275;0,66202987935883
"44";0,661790720131293;0,661938498808283
"45";0,661701863410399;0,66185279698233
"46";0,661618036755075;0,661772173120292
"47";0,661539314459004;0,661696484349667
"48";0,66146531226671;0,661625225759409
"49";0,661395838703299;0,661557964504277
"50";0,661329712590649;0,661494243356179
"51";0,6612675383606;0,661434425303407
"52";0,661208496394001;0,66137737715098
"53";0,661152684095153;0,661323847802336
"54";0,661099860849924;0,661272534720086
"55";0,661049254733272;0,661224138442225
"56";0,661001494071742;0,661177911258349
"57";0,660955830879822;0,661133950191346
"58";0,660912555393017;0,661092159119309
"59";0,660871136746029;0,661052345294213
"60";0,66083193758316;0,661014436634332
"61";0,660793992124463;0,660977998809607
"62";0,660758049413205;0,660943394297362
"63";0,660723336753514;0,660910333583963
"64";0,660690506610299;0,660878720295929
"65";0,660658689528617;0,660848264812158
"66";0,660628441345285;0,660819039753162
"67";0,660599158238221;0,660791021127697
"68";0,660571251099005;0,660764450643986
"69";0,66054428515878;0,660738555471824
"70";0,660518526341983;0,660713915466509
"71";0,660493708970803;0,660690120079397
"72";0,660469663987621;0,660667266037853
"73";0,660446657314887;0,660645305119919
"74";0,660424495717901;0,660624116611664
"75";0,660403106775681;0,66060372474876
"76";0,660381910496435;0,660584153767047
"77";0,660362284600511;0,660565186274707
"78";0,660342924001139;0,660546604852827
"79";0,660324360496404;0,660529037800364
"80";0,660306183225661;0,66051202606907
"81";0,660288730641136;0,660495376379391
"82";0,660271954453318;0,660479596242566
"83";0,660255347057937;0,660464129892698
"84";0,66023951283491;0,660449098186867
"85";0,660223992510382;0,6604346703275
"86";0,660209124567622;0,660420483833497
"87";0,660194715640202;0,660407070428564
"88";0,660180403105666;0,660393922610504
"89";0,660166718872018;0,660381137073153
"90";0,66015368715615;0,660368834687275
"91";0,660140582648132;0,660356773776083
"92";0,660128348315442;0,660345147719309
"93";0,660115799426391;0,660333642314004
"94";0,660103758071581;0,660322910200618
"95";0,660092490259506;0,660312153740786
"96";0,660081149713661;0,66030168717459
"97";0,66007007496273;0,660291631379669
"98";0,660059314382643;0,660281696297272
"99";0,66004867453547;0,660272268708592
"100";0,66003856652179;0,66026276846383
"101";0,660028603447733;0,660253751565645
"102";0,660018954599167;0,660244976289122
"103";0,66000932979265;0,660236442643897
"104";0,65999999504723;0,660227860538167
"105";0,65999090200765;0,660219737653645
"106";0,659982074868008;0,660211832250427
"107";0,659973392716864;0,660203902576568
"108";0,659964686266759;0,660196504685202
"109";0,659956560143032;0,660188864945674
"110";0,659948192065815;0,660181587769797
"111";0,659940235038484;0,660174624815457
"112";0,659932471402631;0,660167710142289
"113";0,659924635116815;0,660160940462033
"114";0,659917355027168;0,660154122356751
"115";0,659910099043952;0,660147715207821
"116";0,659902770419919;0,660141428888057
"117";0,659895514276335;0,660135311757896
"118";0,659888451553289;0,66012924292848
"119";0,659881509693618;0,660123149864334
"120";0,659875003145605;0,660117225998051
"121";0,659868327215533;0,660111616410362
"122";0,659861965668598;0,660106055134131
"123";0,659855410550374;0,660100711428919
"124";0,659849194012784;0,660095174240777
"125";0,659842929038216;0,660089975528412
"126";0,659837002656174;0,660084680053723
"127";0,659830882703752;0,660079674702975
"128";0,659824956213513;0,660074620952843
"129";0,659819344141033;0,660069663887612
"130";0,659813393356866;0,660064948595893
"131";0,659807902138497;0,66006023327049
"132";0,65980221734887;0,660055469548569
"133";0,65979687118287;0,660050971789718
"134";0,659791452400277;0,660046643272422
"135";0,659785936808005;0,66004200036198
"136";0,659780953382355;0,660037599239638
"137";0,659775292552216;0,66003334318133
"138";0,659770454197361;0,660029135460343
"139";0,65976520454221;0,660024976077601
"140";0,659760341921141;0,660020913399385
"141";0,659755382494578;0,660017261804173
"142";0,659750616571485;0,66001315071254
"143";0,659745681264587;0,660009039595299
"144";0,659740939464359;0,660005218651609
"145";0,659736246016287;0,660001518602778
"146";0,659731721887828;0,659997673432013
"147";0,659726834826509;0,65999409425922
"148";0,659722310633512;0,659990539250813
"149";0,659717858990869;0,659987008407182
"150";0,659713068602731;0,659983356624379
"151";0,659708883033106;0,659979801558133
"152";0,65970440710557;0,659976198104097
"153";0,659700027925454;0,659973102503711
"154";0,659695672910875;0,659969450643962
"155";0,659691487230879;0,659966234088505
"156";0,659687228939584;0,659962993332567
"157";0,65968287384051;0,659959680005939
"158";0,659678978421979;0,659956632698151
"159";0,659674599073058;0,659953440265377
"160";0,659670631019096;0,659950344558241
"161";0,659666469375882;0,659947103724275
"162";0,659662452881372;0,659944225656888
"163";0,659658557342251;0,659941008978485
"164";0,659654492407336;0,659937961584482
"165";0,659650403251108;0,659935083477226
"166";0,659646459248008;0,6599320602418
"167";0,659642853973011;0,659929254666934
"168";0,659638885728087;0,659926303963259
"169";0,659635062640277;0,659923449991415
"170";0,659631263727277;0,659920668566301
"171";0,659627271215513;0,659917911315922
"172";0,659623738427376;0,659915057307781
"173";0,659619866857004;0,659912203287298
"174";0,659616237239142;0,659909566935376
"175";0,659612414020062;0,659906712891147
"176";0,659608663372216;0,659904124891218
"177";0,659604985296843;0,659901391758778
"178";0,659601186210615;0,65989868280218
"179";0,659597701679168;0,659896167332525
"180";0,659594362319257;0,659893409979772
"181";0,659590393782596;0,659890918677464
"182";0,659587078584276;0,659888258052963
"183";0,659583618177014;0,659885936044632
"184";0,659580085155067;0,659883202836857
"185";0,659576285925417;0,659880784059472
"186";0,659573043253502;0,659878171769938
"187";0,659569340780255;0,659875728786108
"188";0,659565856080566;0,659873285793234
"189";0,659562443960947;0,659870866979498
"190";0,659558910825577;0,659868375592081
"191";0,659555426070782;0,659865956760345
"192";0,659552086496827;0,659863586296643
"193";0,65954879530595;0,659861167447352
"194";0,659545213697217;0,659858796966444
"195";0,659541801470806;0,659856450665731
"196";0,659538631230448;0,659854104356675
"197";0,659534952764521;0,65985166128374
"198";0,659531782491243;0,659849314957654
"199";0,659528466998306;0,659847186324708
"200";0,659525030484386;0,659844622280452
"201";0,659521666555531;0,659842203361642
"202";0,659518423615067;0,659840074705755
"203";0,659515229061108;0,659837849285439
"204";0,659511744075506;0,659835502910239
"205";0,659508331675927;0,659833229095382
"206";0,659505088669892;0,659830931083045
"207";0,659501990858191;0,659828995908554
"208";0,659498578408146;0,659826601122263
"209";0,659495383758059;0,659824351466618
"210";0,659492068082133;0,659822101803303
"211";0,659488921804891;0,659819900512419
"212";0,659485727108026;0,659817820164834
"213";0,65948241138355;0,659815667240079
"214";0,659479168250051;0,659813248215118
"215";0,659475707276562;0,659811119465817
"216";0,659472681935207;0,65980889394784
"217";0,659469220927677;0,659806692612891
"218";0,659466243962613;0,659804612223662
