@RELATION P1Mario-data-training-T3Original

@ATTRIBUTE MergedObs[7][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][11] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE distanceEnemy NUMERIC
@ATTRIBUTE distanceCoin NUMERIC
@ATTRIBUTE isOnGround {Ground, Air}
@ATTRIBUTE isEnemy {Enemy, NoEnemy}
@ATTRIBUTE isEnemyBelow {Enemy, NoEnemy}
@ATTRIBUTE isCoin {Coin, NoCoin}
@ATTRIBUTE action {move, jump, move_jump, still}
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE futureReward NUMERIC

@data
-24,0,0,0,0,-24,1,1414,781,Ground,Enemy,NoEnemy,NoCoin,move,923,933
0,0,0,0,0,1,0,1414,721,Ground,NoEnemy,Enemy,NoCoin,move,923,933
0,0,0,0,0,-60,-60,1414,806,Air,NoEnemy,NoEnemy,NoCoin,move,923,933
0,0,0,0,0,-60,-60,1414,806,Air,NoEnemy,NoEnemy,NoCoin,move,933,933
-24,0,0,0,0,0,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,933,959
0,0,0,0,0,1,0,1414,538,Ground,NoEnemy,Enemy,NoCoin,move,959,969
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,969,1033
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,969,1033
0,0,2,2,2,-24,-24,1414,141,Air,NoEnemy,NoEnemy,Coin,move,969,1033
0,0,0,0,2,-24,-24,1414,223,Ground,NoEnemy,NoEnemy,NoCoin,move,1001,1033
0,0,0,0,0,1,1,1414,500,Air,Enemy,Enemy,NoCoin,move,1033,1043
0,0,0,0,-60,-60,-60,1414,500,Air,NoEnemy,NoEnemy,NoCoin,move,1043,1043
0,0,0,0,-60,0,0,1414,424,Air,NoEnemy,NoEnemy,NoCoin,move,1043,1043
0,0,2,2,2,-24,-24,1414,141,Air,NoEnemy,NoEnemy,Coin,move,1043,1107
0,0,0,2,2,0,1,1414,100,Air,Enemy,NoEnemy,Coin,move,1075,1171
0,0,0,0,2,1,2,1414,100,Air,NoEnemy,Enemy,NoCoin,move,1107,1171
0,0,2,2,0,-24,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,1139,1171
0,0,2,2,0,-24,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,1139,1171
0,0,0,0,0,-24,-24,1414,1131,Ground,NoEnemy,NoEnemy,NoCoin,move,1171,1171
0,0,0,0,2,1,-24,1414,905,Air,NoEnemy,Enemy,NoCoin,move,1171,1267
0,0,2,2,2,-24,-24,1414,900,Ground,NoEnemy,NoEnemy,Coin,move,1171,1299
0,0,2,2,2,-24,-24,1414,900,Ground,NoEnemy,NoEnemy,Coin,move,1171,1299
0,0,0,0,2,-24,-24,1414,900,Ground,NoEnemy,NoEnemy,NoCoin,move,1203,1299
0,0,0,0,0,-24,1,1414,900,Ground,Enemy,NoEnemy,NoCoin,move,1299,1309
0,0,0,0,0,-24,1,1414,900,Ground,Enemy,NoEnemy,NoCoin,move,1299,1309
0,0,0,0,0,-24,1,1414,900,Ground,Enemy,NoEnemy,NoCoin,move,1299,1325
0,0,0,0,-60,1,0,1414,900,Ground,NoEnemy,Enemy,NoCoin,move,1299,1325
0,0,0,0,-60,-60,-60,1414,565,Air,NoEnemy,NoEnemy,NoCoin,move,1309,1341
0,0,0,-60,-60,0,-60,1414,424,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1309,1341
0,0,2,2,2,1,-24,1414,905,Air,NoEnemy,Enemy,Coin,move,1389,1463
0,0,2,2,2,1,-24,1414,905,Air,NoEnemy,Enemy,Coin,move,1389,1463
0,0,2,-24,0,-60,-60,1414,223,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1399,1463
0,0,2,0,2,0,-24,1414,905,Air,NoEnemy,NoEnemy,NoCoin,move,1415,1463
0,0,0,2,2,0,0,1414,806,Air,NoEnemy,NoEnemy,Coin,move,1415,1479
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,1527,1537
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,1527,1537
0,0,0,0,-60,1,0,1414,1414,Ground,NoEnemy,Enemy,NoCoin,move,1527,1537
0,0,0,0,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1527,1537
0,0,0,0,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1537,1537
0,0,0,1,1,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move_jump,1537,1537
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,1537,1537
0,0,2,2,2,-24,0,1414,707,Air,NoEnemy,NoEnemy,Coin,move,1547,1611
0,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,1547,1611
0,0,0,0,2,-24,0,1414,728,Ground,NoEnemy,NoEnemy,NoCoin,move,1579,1611
0,0,0,2,2,0,2,1414,608,Air,NoEnemy,NoEnemy,Coin,move,1611,1659
0,0,0,1,0,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1707,1717
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,1707,1717
0,0,0,0,-85,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1707,1717
0,0,0,0,-85,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1717,1717
0,0,0,0,0,-60,1,1414,921,Ground,Enemy,NoEnemy,NoCoin,move,1717,1727
0,0,0,0,0,1,0,1414,824,Ground,NoEnemy,Enemy,NoCoin,move,1717,1727
0,0,2,2,2,-24,-24,1414,412,Ground,NoEnemy,NoEnemy,Coin,move,1727,1855
0,0,2,2,2,-24,-24,1414,412,Ground,NoEnemy,NoEnemy,Coin,move,1727,1855
0,0,2,2,2,-24,-24,1414,412,Ground,NoEnemy,NoEnemy,Coin,move,1759,1887
-24,0,0,0,0,-24,-24,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,1919,1919
0,0,0,1,1,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1919,1929
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,1919,1929
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1919,1929
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,1919,1929
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,1919,1929
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,1929,1939
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,0,0,0,1,1414,721,Ground,Enemy,NoEnemy,NoCoin,move,-1,19
0,0,-60,-60,-60,1,-60,1414,565,Air,NoEnemy,Enemy,NoCoin,move_jump,9,19
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,19,115
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,19,115
0,0,0,0,2,0,2,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,35,115
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,51,115
0,0,0,0,2,2,1,1414,800,Air,Enemy,NoEnemy,NoCoin,move,179,247
0,0,0,0,0,1,0,1414,781,Air,NoEnemy,Enemy,NoCoin,move,237,247
0,0,0,0,0,-60,-60,1414,848,Air,NoEnemy,NoEnemy,NoCoin,move,247,247
0,0,0,0,0,0,0,1414,707,Air,NoEnemy,NoEnemy,NoCoin,move,247,247
0,0,0,2,2,0,2,1414,608,Ground,NoEnemy,NoEnemy,Coin,move,247,311
0,0,0,0,0,1,0,1414,700,Air,NoEnemy,Enemy,NoCoin,move,311,321
0,0,0,0,0,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,321,321
0,0,0,0,0,0,0,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,321,321
0,0,2,2,2,-24,0,1414,905,Ground,NoEnemy,NoEnemy,Coin,move,321,385
0,0,0,0,2,1,-24,1414,538,Air,NoEnemy,Enemy,NoCoin,move,449,545
0,0,2,2,2,-24,-24,1414,509,Ground,NoEnemy,NoEnemy,Coin,move,449,555
0,0,2,2,2,-24,-24,1414,509,Ground,NoEnemy,NoEnemy,Coin,move,449,555
0,0,0,0,2,-24,-24,1414,538,Ground,NoEnemy,NoEnemy,NoCoin,move,481,555
0,0,2,2,0,-24,1,1414,509,Ground,Enemy,NoEnemy,Coin,move,513,555
0,0,2,2,0,-24,1,1414,509,Ground,Enemy,NoEnemy,Coin,move,513,555
0,0,0,1,-60,-60,-60,1414,721,Air,Enemy,NoEnemy,NoCoin,move_jump,545,555
0,0,0,0,-60,1,0,1414,1414,Ground,NoEnemy,Enemy,NoCoin,move,635,645
0,0,0,0,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,635,645
0,0,0,0,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,645,645
0,0,0,0,0,-60,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,645,603
0,0,0,2,2,0,2,1414,509,Air,NoEnemy,NoEnemy,Coin,move,603,667
0,0,0,0,2,1,-24,1414,921,Air,NoEnemy,Enemy,NoCoin,move,699,805
0,0,2,2,2,-24,-24,1414,905,Ground,NoEnemy,NoEnemy,Coin,move,699,805
0,0,2,2,2,-24,-24,1414,905,Ground,NoEnemy,NoEnemy,Coin,move,699,805
0,0,2,2,2,-24,1,1414,900,Ground,Enemy,NoEnemy,Coin,move,731,805
0,0,0,0,2,-24,1,1414,900,Ground,Enemy,NoEnemy,NoCoin,move,763,805
0,0,0,0,-60,1,1,1414,1081,Air,Enemy,Enemy,NoCoin,move,805,815
0,0,-24,-60,-60,0,-60,1414,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,815,815
0,0,-24,-60,-60,0,-60,1414,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,815,815
0,0,0,0,0,-60,1,1414,728,Ground,Enemy,NoEnemy,NoCoin,move,815,873
-24,0,0,0,0,1,0,1414,707,Ground,NoEnemy,Enemy,NoCoin,move,815,905
0,0,2,2,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,841,905
0,0,2,2,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,841,905
0,0,0,0,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,NoCoin,move,873,905
0,0,2,2,0,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,873,905
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,0,-60,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,-1,-1
0,0,0,1,-60,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,9
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,0,0,1,0,1414,721,Air,NoEnemy,Enemy,NoCoin,move,-1,-1
0,0,2,2,2,0,-24,1414,500,Air,NoEnemy,NoEnemy,Coin,move,-1,105
-24,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,31,105
-24,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,31,105
0,0,0,0,2,0,2,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,47,105
0,0,0,0,-60,0,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,95,105
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,105,115
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,115,115
0,0,0,0,0,-60,-60,1414,1140,Air,NoEnemy,NoEnemy,NoCoin,move,115,115
0,0,0,0,0,-60,-60,1414,1140,Ground,NoEnemy,NoEnemy,NoCoin,move,115,115
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,115,115
0,0,0,2,2,0,2,1414,905,Air,NoEnemy,NoEnemy,Coin,move,125,199
0,0,0,0,0,1,0,1414,800,Ground,NoEnemy,Enemy,NoCoin,move,209,219
0,0,0,0,0,-60,-60,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,209,219
0,0,0,0,0,-60,-60,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,219,219
-24,0,2,2,2,-24,-24,1414,806,Ground,NoEnemy,NoEnemy,Coin,move,219,315
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,0,0,1,0,1414,948,Air,NoEnemy,Enemy,NoCoin,move,-1,-1
0,0,2,2,2,0,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,-1,31
0,0,2,2,2,0,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,-1,31
0,0,2,2,2,0,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,-1,31
0,0,2,-24,-24,-60,-60,1414,905,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,31
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,191,149
0,0,0,1,-60,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,191,149
0,0,0,0,1,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,149,149
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,149,149
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,149,149
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,149,149
0,0,0,1,0,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,149,159
0,0,0,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,159,207
0,0,0,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,159,223
0,0,2,2,2,-24,0,1414,700,Air,NoEnemy,NoEnemy,Coin,move,159,223
0,0,0,0,2,-24,0,1414,700,Ground,NoEnemy,NoEnemy,NoCoin,move,191,223
0,0,0,0,0,0,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,287,297
0,0,0,0,0,1,0,1414,1414,Ground,NoEnemy,Enemy,NoCoin,move,255,265
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,255,265
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,265,265
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,0,0,-60,1,1414,824,Ground,Enemy,NoEnemy,NoCoin,move,-1,9
0,0,0,0,0,1,0,1414,728,Air,NoEnemy,Enemy,NoCoin,move,-1,9
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,0,0,-24,-24,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,73,73
0,0,0,1,-85,-60,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,73,83
0,0,0,0,0,1,0,1414,1414,Ground,NoEnemy,Enemy,NoCoin,move,147,115
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,157,115
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,157,115
0,0,0,1,0,-60,-60,1414,854,Ground,Enemy,NoEnemy,NoCoin,move,157,115
0,0,0,0,0,1,0,1414,316,Air,NoEnemy,Enemy,NoCoin,move,115,147
0,0,2,2,2,-24,-24,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,115,179
0,0,2,2,2,-24,-24,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,115,179
0,0,2,2,2,-24,-24,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,115,179
0,0,0,0,0,-24,-24,1414,989,Ground,NoEnemy,NoEnemy,NoCoin,move,179,189
0,0,0,0,0,0,1,1414,806,Ground,Enemy,NoEnemy,NoCoin,move,179,189
0,0,0,0,0,1,-60,1414,948,Ground,NoEnemy,Enemy,NoCoin,move,349,359
0,0,0,-60,-60,-60,-60,1414,670,Air,NoEnemy,NoEnemy,NoCoin,move_jump,349,359
0,0,0,-60,-60,-60,-60,1414,670,Air,NoEnemy,NoEnemy,NoCoin,move_jump,359,359
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,1,-85,-60,-60,1414,1131,Ground,Enemy,NoEnemy,NoCoin,move,-1,-1
0,0,-85,-85,-85,1,-85,1414,989,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,-1
-24,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,-1,111
-60,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,15,111
-60,0,0,0,2,0,2,1414,806,Air,NoEnemy,NoEnemy,NoCoin,move,31,111
0,0,2,2,2,-24,0,1414,900,Air,NoEnemy,NoEnemy,Coin,move,47,127
0,0,0,0,0,1,0,1414,1081,Air,NoEnemy,Enemy,NoCoin,move,159,159
0,0,0,0,0,0,0,1414,1029,Air,NoEnemy,NoEnemy,NoCoin,move,159,159
0,0,0,0,0,0,0,1414,1029,Air,NoEnemy,NoEnemy,NoCoin,move,159,159
0,0,0,1,0,-60,-60,1414,761,Ground,Enemy,NoEnemy,NoCoin,move_jump,159,223
0,0,0,1,0,-60,-60,1414,761,Air,Enemy,NoEnemy,NoCoin,move_jump,159,223
0,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,159,271
0,0,0,0,2,1,-24,1414,905,Air,NoEnemy,Enemy,NoCoin,move,191,271
0,0,2,2,2,-24,-24,1414,900,Ground,NoEnemy,NoEnemy,Coin,move,191,287
0,0,2,2,2,-24,-24,1414,900,Ground,NoEnemy,NoEnemy,Coin,move,191,287
0,0,0,0,2,-24,-24,1414,900,Ground,NoEnemy,NoEnemy,NoCoin,move,223,287
-24,0,1,0,0,-60,-60,1414,400,Ground,NoEnemy,Enemy,NoCoin,move,335,361
-24,0,0,1,0,-60,-60,1414,400,Ground,Enemy,NoEnemy,NoCoin,move_jump,335,361
0,0,0,0,1,-60,-60,1414,400,Air,NoEnemy,NoEnemy,NoCoin,move_jump,361,371
0,0,-24,0,0,0,0,1414,300,Air,NoEnemy,NoEnemy,NoCoin,move,361,371
0,0,-24,0,0,0,1,1414,300,Air,Enemy,NoEnemy,NoCoin,move,361,371
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,1,0,-60,-60,1414,781,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,-1,9
0,0,0,0,0,1,0,1414,921,Air,NoEnemy,Enemy,NoCoin,move,9,19
0,0,2,2,2,0,-24,1414,905,Air,NoEnemy,NoEnemy,Coin,move,-23,73
0,0,0,0,2,0,0,1414,824,Air,NoEnemy,NoEnemy,NoCoin,move,9,73
0,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,0,2,0,2,1414,806,Air,NoEnemy,NoEnemy,NoCoin,move,25,73
0,0,0,0,0,1,0,1414,1204,Air,NoEnemy,Enemy,NoCoin,move,201,211
0,0,0,0,-60,-60,-60,1414,921,Air,NoEnemy,NoEnemy,NoCoin,move,201,211
0,0,0,-60,-60,-60,-60,1414,943,Air,NoEnemy,NoEnemy,NoCoin,move_jump,211,211
0,0,0,0,0,-60,1,1414,948,Ground,Enemy,NoEnemy,NoCoin,move,211,237
0,0,0,0,0,-60,1,1414,948,Ground,Enemy,NoEnemy,NoCoin,move,211,253
0,0,0,0,0,1,0,1414,921,Ground,NoEnemy,Enemy,NoCoin,move,211,253
0,0,-24,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,221,253
0,0,-24,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,221,285
0,0,-24,0,2,0,2,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,237,285
0,0,0,2,2,-24,-24,1414,900,Air,NoEnemy,NoEnemy,Coin,move,237,285
0,0,0,1,0,0,1,1414,900,Air,Enemy,NoEnemy,NoCoin,move_jump,317,353
0,0,0,0,0,1,0,1414,400,Air,NoEnemy,Enemy,NoCoin,move,327,353
0,0,0,0,-60,-60,-60,1414,500,Air,NoEnemy,NoEnemy,NoCoin,move,327,353
0,0,0,0,-60,-60,-60,1414,500,Air,NoEnemy,NoEnemy,NoCoin,move,337,353
-62,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,353,363
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,373,383
0,0,0,2,2,0,0,1414,806,Air,NoEnemy,NoEnemy,Coin,move,387,435
0,0,0,0,2,0,0,1414,824,Air,NoEnemy,NoEnemy,NoCoin,move,403,435
0,0,0,0,2,0,0,1414,824,Air,NoEnemy,NoEnemy,NoCoin,move,403,435
0,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,403,451
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,467,477
0,0,0,0,0,1,0,1414,632,Air,NoEnemy,Enemy,NoCoin,move,477,545
0,0,0,0,-24,-60,-60,1414,728,Air,NoEnemy,NoEnemy,NoCoin,move,477,545
0,0,0,0,-24,-60,-60,1414,728,Air,NoEnemy,NoEnemy,NoCoin,move,487,545
0,0,0,2,2,0,1,1414,500,Air,Enemy,NoEnemy,Coin,move,487,545
0,0,0,2,2,0,1,1414,500,Air,Enemy,NoEnemy,Coin,move,487,545
0,0,0,0,0,1,0,1414,700,Air,NoEnemy,Enemy,NoCoin,move,555,565
0,0,0,0,0,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,555,565
0,0,0,0,0,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,565,565
0,0,0,2,2,0,0,1414,100,Air,NoEnemy,NoEnemy,Coin,move,565,575
0,0,0,0,0,0,1,1414,300,Air,Enemy,NoEnemy,NoCoin,move,565,585
0,0,-24,0,0,1,0,1414,300,Air,NoEnemy,Enemy,NoCoin,move,565,585
0,0,0,0,1,-60,-60,1414,400,Air,NoEnemy,NoEnemy,NoCoin,move_jump,575,585
0,0,-24,0,0,0,0,1414,300,Air,NoEnemy,NoEnemy,NoCoin,move,575,585
0,-24,0,0,0,0,1,1414,300,Air,Enemy,NoEnemy,NoCoin,move,575,585
0,0,0,0,0,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move,585,595
0,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,595,691
0,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,595,691
0,0,0,0,2,0,2,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,611,691
0,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,627,691
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,-1,73
0,0,2,2,0,1,0,1414,141,Ground,NoEnemy,Enemy,Coin,move,31,73
0,0,2,0,0,-60,-60,1414,223,Air,NoEnemy,NoEnemy,NoCoin,move,41,73
0,0,2,2,0,0,0,1414,141,Air,NoEnemy,NoEnemy,Coin,move,41,73
