"";"MSETrain";"MSEValid"
"196";0,0143857507144704;0,0141325271490848
"197";0,0143792470296224;0,0141260580583052
"198";0,0143728168961269;0,0141196337613192
"199";0,014366406708761;0,0141132499232437
"200";0,0143600600996828;0,0141069238836115
"201";0,0143537658491945;0,0141006238532789
"202";0,0143474965313681;0,0140943743965843
"203";0,0143412770788654;0,0140881711786444
"204";0,0143350962719886;0,0140820055296927
"205";0,0143289590972701;0,0140758875644568
"206";0,0143228655547098;0,0140697970534816
"207";0,0143168318505381;0,0140637585611054
"208";0,0143108168458627;0,0140577504129121
"209";0,0143048492132449;0,0140517870585124
"210";0,0142989351858501;0,0140458569382176
"211";0,014293044844484;0,0140399846163663
"212";0,014287208108341;0,0140341325239702
"213";0,0142814187442555;0,0140283252253677
"214";0,0142756343667024;0,0140225569407145
"215";0,0142699148140702;0,0140168276700107
"216";0,014264222687366;0,0140111330783728
"217";0,014258586659151;0,0140054746107622
"218";0,0142529855366626;0,0139998638268673
"219";0,0142474093468361;0,0139942776073109
"220";0,014241879282434;0,0139887318466649
"221";0,0142363853703916;0,0139832207650849
"222";0,0142309151443781;0,0139777458075321
"223";0,0142255084966522;0,0139723040840843
"224";0,0142201043421926;0,0139669013745857
"225";0,0142147625193876;0,0139615362340754
"226";0,0142094468758776;0,0139562028827089
"227";0,0142041723712597;0,0139508897607977
"228";0,0141989302791022;0,0139456257675633
"229";0,0141937093797073;0,0139403921185118
"230";0,0141885283725714;0,0139351945934874
"231";0,014183381024529;0,0139300288576068
"232";0,0141782648423139;0,013924892020948
"233";0,0141731860590916;0,0139197941982385
"234";0,0141681546479269;0,013914713715062
"235";0,014163148169424;0,0139096664659905
"236";0,0141581628836837;0,0139046697905569
"237";0,0141532012839722;0,0138996918996175
"238";0,0141482808231528;0,0138947371280555
"239";0,0141434015012255;0,0138898314851703
"240";0,0141385533451255;0,0138849460717404
"241";0,014133712668824;0,0138800866676099
"242";0,014128916871314;0,0138752576076623
"243";0,0141241509929981;0,0138704690066251
"244";0,0141194200204089;0,0138656948551987
"245";0,0141146952809851;0,0138609597177217
"246";0,0141100316265829;0,0138562462546609
"247";0,0141053966447419;0,0138515616908218
"248";0,0141007703893325;0,0138469089161266
"249";0,0140961765463835;0,0138422850406531
"250";0,0140916250889597;0,0138376828395959
"251";0,0140870923310323;0,0138331182075269
"252";0,0140825682995366;0,0138285752498742
"253";0,0140781115862279;0,0138240539666378
"254";0,0140736498863868;0,0138195731423118
"255";0,0140692280788048;0,0138151096575188
"256";0,014064823724086;0,0138106794068308
"257";0,0140604467952953;0,013806253491026
"258";0,0140561122520297;0,0138018795938203
"259";0,014051788928462;0,0137975158113422
"260";0,0140474905375562;0,0137931751482414
"261";0,0140432208192115;0,0137888778339733
"262";0,014038981020061;0,0137845877445105
"263";0,014034759920407;0,0137803323341138
"264";0,0140305487938177;0,0137760928182891
"265";0,0140264024921492;0,0137718836466471
"266";0,0140222512039484;0,0137677004843047
"267";0,0140181260950425;0,0137635418863008
"268";0,0140140296586978;0,0137594006278298
"269";0,0140099494285833;0,0137552853786584
"270";0,0140058978710299;0,0137511932488644
"271";0,014001878725937;0,0137471184586034
"272";0,0139978645673764;0,0137430696776419
"273";0,0139938865611756;0,01373904690598
"274";0,0139899309943704;0,0137350458087343
"275";0,0139859953736947;0,0137310692758271
"276";0,0139820934121126;0,0137271144173362
"277";0,0139781789841995;0,0137231768983783
"278";0,0139743194081425;0,0137192682786421
"279";0,0139704760383157;0,0137153827782833
"280";0,0139666501213523;0,0137115001678467
"281";0,0139628316841873;0,0137076522364761
"282";0,0139590593724469;0,0137038245345607
"283";0,0139552721011093;0,0137000170621005
"284";0,013951542174894;0,0136962327090177
"285";0,0139478197284773;0,01369246858539
"286";0,0139441234613556;0,0136887203563343
"287";0,0139404271942338;0,013684995246656
"288";0,0139367695727379;0,0136812874765107
"289";0,013933136883904;0,0136776100505482
"290";0,01392950419507;0,0136739427393133
"291";0,0139259026720633;0,0136702884327282
"292";0,013922319848553;0,0136666615804036
"293";0,0139187507380068;0,0136630520676122
"294";0,0139152103000217;0,013659465674198
"295";0,0139116860682668;0,0136559024001613
"296";0,0139081518634472;0,013652347795891
"297";0,0139046687705844;0,0136488206458814
"298";0,0139012018839518;0,0136452949408329
"299";0,0138977499569164;0,0136418010249282
"300";0,0138943080029456;0,0136383172237512
"301";0,0138908972148023;0,0136348565419515
"302";0,0138874951530905;0,0136314175345681
"303";0,0138840980779112;0,0136279987566399
"304";0,0138807371550915;0,0136245900934393
"305";0,0138774036581999;0,0136211973248106
"306";0,0138740589416105;0,013617823340676
"307";0,0138707441442153;0,0136144695859967
"308";0,013867441813151;0,0136111288359671
"309";0,0138641669080148;0,0136078083153927
"310";0,0138608932495117;0,0136045051343513
"311";0,0138576420304043;0,0136012091781154
"312";0,0138544157439587;0,013597939231179
"313";0,0138511956906786;0,0135946837338534
"314";0,0138479993234273;0,0135914412411776
"315";0,0138448042028091;0,0135882146430738
"316";0,0138416315215865;0,013585005384503
"317";0,0138384825263927;0,0135818206902706
"318";0,0138353372710982;0,0135786258813107
"319";0,0138322057287677;0,0135754700863
"320";0,0138291053522646;0,0135723171812115
"321";0,0138260099622938;0,0135691859505393
"322";0,0138229357650857;0,0135660720594002
"323";0,0138198590746113;0,013562975507794
"324";0,0138168197831297;0,0135598789561879
"325";0,013813777998382;0,0135568055239591
"326";0,0138107436934328;0,0135537407614968
"327";0,0138077330745124;0,0135506976734508
"328";0,0138047548680524;0,0135476719249379
"329";0,0138017666885276;0,0135446562911525
"330";0,0137987997017655;0,0135416623317834
"331";0,0137958514144997;0,0135386669274532
"332";0,013792916840198;0,0135357004223448
"333";0,0137899685529322;0,0135327411420418
"334";0,0137870688843571;0,0135297934214274
"335";0,0137841667225158;0,0135268572605017
"336";0,0137812732871062;0,0135239442189535
"337";0,0137784135107901;0,0135210441820549
"338";0,0137755387748768;0,0135181455901175
"339";0,0137727001913233;0,0135152701175574
"340";0,013769851634705;0,0135124004248417
"341";0,013767034243914;0,0135095437367757
"342";0,013764229319454;0,0135067029432817
"343";0,0137614169151954;0,013503883824204
"344";0,0137586394166635;0,0135010690400095
"345";0,0137558718911963;0,0134982629255815
"346";0,0137530968859305;0,0134954727057255
"347";0,0137503455666935;0,0134926940455581
"348";0,0137476104536867;0,0134899385047681
"349";0,0137448803272123;0,0134871742942116
"350";0,0137421564339033;0,0134844375379158
"351";0,0137394612131555;0,0134817007816199
"352";0,013736769732307;0,0134789900346236
"353";0,0137340869778901;0,0134762836225105
"354";0,0137314204297035;0,0134735858801639
"355";0,013728770087747;0,0134709083672726
"356";0,0137261085260927;0,0134682380791866
"357";0,0137234756369996;0,0134655692360618
"358";0,0137208539676043;0,0134629206223921
"359";0,0137182410246406;0,0134602864583333
"360";0,0137156230951446;0,0134576710787686
"361";0,013713037578109;0,0134550470294374
"362";0,0137104558009727;0,0134524446545225
"363";0,0137078839969012;0,0134498509493741
"364";0,0137053134394627;0,0134472659139922
"365";0,0137027653214199;0,0134446996631044
"366";0,0137002172033771;0,0134421319672556
"367";0,0136976927713631;0,0134395873907841
"368";0,0136951583662843;0,0134370514840791
"369";0,0136926451539682;0,0134345155773741
"370";0,013690145654616;0,0134319970102021
"371";0,01368764864853;0,0134294914476799
"372";0,0136851666020412;0,0134269829952356
"373";0,0136826882954516;0,013424504886974
"374";0,0136802261950923;0,0134220181089459
"375";0,013677765341366;0,0134195486704508
"376";0,0136753182006038;0,0134170922366056
"377";0,0136728947458704;0,0134146430275657
"378";0,0136704538382736;0,0134122068231756
"379";0,0136680403566049;0,0134097677288633
"380";0,0136656318614685;0,0134073459740841
"381";0,0136632395725624;0,0134049328890714
"382";0,0136608273375268;0,0134025371435917
"383";0,013658452501484;0,0134001399531509
"384";0,0136560776654412;0,0133977629921653
"385";0,0136537015827653;0,0133953860311797
"386";0,0136513591591829;0,0133930220748439
"387";0,0136489992827372;0,0133906610084302
"388";0,0136466556125217;0,0133883187265107
"389";0,0136443244086372;0,0133859793345133
"390";0,0136420031778174;0,0133836515022047
"391";0,0136396919200623;0,013381341009429
"392";0,0136373806623072;0,0133790261817701
"393";0,0136350843641493;0,0133767229137999
"394";0,0136327855727252;0,0133744196458296
"395";0,0136304942610996;0,0133721452770811
"396";0,0136282378552007;0,0133698579036828
"397";0,0136259515301075;0,0133675893147786
"398";0,0136237113304388;0,0133653279506799
"399";0,0136214524312736;0,0133630694765033
"400";0,0136192059984394;0,013360832676743
"401";0,0136169633055045;0,0133585929870605
"402";0,0136147455452314;0,01335636919195
"403";0,0136125115787282;0,0133541497317227
"404";0,0136103000516206;0,0133519432761452
"405";0,0136080835379806;0,0133497353756067
"406";0,0136058794906716;0,0133475390347567
"407";0,0136036978827582;0,013345361478401
"408";0,0136015075484132;0,0133431766972397
"409";0,0135993296803992;0,0133409991408839
"410";0,0135971555522844;0,0133388345891779
"411";0,0135949951371336;0,0133366801521995
"412";0,0135928322287167;0,0133345314950654
"413";0,0135906805399976;0,01333239439762
"414";0,0135885313445447;0,0133302587451357
"415";0,0135863958620558;0,0133281317624179
"416";0,0135842740925309;0,0133260148944277
"417";0,0135821423499413;0,0133238994713986
"418";0,0135800367866466;0,0133217984979803
"419";0,0135779175103879;0,0133197047493675
"420";0,0135758181802588;0,0133176153356379
"421";0,0135737213433958;0,0133155230319861
"422";0,0135716294930651;0,0133134466229063
"423";0,0135695488624323;0,0133113745487098
"424";0,0135674557654686;0,0133093096993186
"425";0,0135653888477999;0,0133072636344216
"426";0,0135633156969656;0,013305207454797
"427";0,0135612587523616;0,0133031700596665
"428";0,0135592130274554;0,0133011341094971
"429";0,01355716356265;0,0132990996042887
"430";0,0135551253175424;0,0132970795486913
"431";0,0135530820859024;0,013295063827977
"432";0,013551060047025;0,013293050997185
"433";0,0135490292817159;0,013291055505926
"434";0,0135470147226371;0,0132890556797837
"435";0,0135449939303928;0,0132870688582912
"436";0,0135429955775442;0,013285087816643
"437";0,0135409835117315;0,0132831197796446
"438";0,0135389976252138;0,013281148852724
"439";0,0135370030122645;0,013279188040531
"440";0,0135350233589122;0,0132772286732992
"441";0,0135330536786248;0,0132752736409505
"442";0,0135310702853733;0,013273337393096
"443";0,0135291055916182;0,0132713968103582
"444";0,0135271346646976;0,0132694692322702
"445";0,0135251936569713;0,0132675430991433
"446";0,0135232364430147;0,0132656213008996
"447";0,0135212867088567;0,0132637139522668
"448";0,0135193531809289;0,0132617993788286
"449";0,013517417159735;0,0132599006999623
"450";0,0135154786452748;0,0132580106908625
"451";0,013513571296642;0,0132561163468794
"452";0,0135116464951459;0,0132542350075462
"453";0,0135097266801822;0,013252355113174
"454";0,0135078218248155;0,0132504838885683
"455";0,0135059281891468;0,0132486126639626
"456";0,0135040258270463;0,0132467558889678
"457";0,013502124711579;0,0132448962240508
"458";0,0135002335691764;0,0132430495637836
"459";0,0134983424267738;0,0132412072383996
"460";0,0134964737237669;0,0132393721378211
"461";0,0134946050207599;0,0132375355922815
"462";0,0134927275913214;0,0132357077165083
"463";0,0134908626282137;0,0132338914004239
"464";0,0134889976651061;0,0132320693044951
"465";0,0134871464149625;0,013230257323294
"466";0,013485296411452;0,0132284511219371
"467";0,0134834501478407;0,0132266535903468
"468";0,0134816051308626;0,0132248517238733
"469";0,0134797800600139;0,0132230643070105
"470";0,0134779412762012;0,0132212783351089
"471";0,0134761024923886;0,0132194995880127
"472";0,013474292381137;0,013217729510683
"473";0,0134724585838567;0,0132159608783144
"474";0,013470645979339;0,0132141936909069
"475";0,0134688396079867;0,0132124395081491
"476";0,0134670469495985;0,0132106867703524
"477";0,0134652256186492;0,0132089311426336
"478";0,0134634516597573;0,0132071856296424
"479";0,0134616403018727;0,0132054430065733
"480";0,0134598538766499;0,0132037104982318
"481";0,0134580711913265;0,0132019837697347
"482";0,0134562934925354;0,0132002584861987
"483";0,0134545245201759;0,0131985375375459
"484";0,0134527380949532;0,0131968209237763
"485";0,0134509766023923;0,0131951028650457
"486";0,0134491989036012;0,0131934021458481
"487";0,0134474548639036;0,0131916970917673
"488";0,0134457008511412;0,0131900050423362
"489";0,0134439543181775;0,0131883158828273
"490";0,0134421878390842;0,0131866310582016
"491";0,0134404450460197;0,0131849447886149
"492";0,0134387072394876;0,0131832585190282
"493";0,0134369781593871;0,0131815910339355
"494";0,0134352328730564;0,0131799221038818
"495";0,0134335162592869;0,0131782531738281
"496";0,0134317796993879;0,0131765958034631
"497";0,0134300630856184;0,0131749471028646
"498";0,0134283514583812;0,0131732955123439
"499";0,0134266448176764;0,0131716381419789
"500";0,0134249194774752;0,0131699981111469
"501";0,0134232153300366;0,0131683653051203
"502";0,0134215024561664;0,0131667252742883
"503";0,0134198182548573;0,0131650996930671
"504";0,0134181190939511;0,0131634712219238
"505";0,0134164448657067;0,0131618528655081
"506";0,0134147344851026;0,0131602345090924
"507";0,0134130577635921;0,0131586291573264
"508";0,0134113860286139;0,0131570180257161
"509";0,0134097018273048;0,0131554155638724
"510";0,0134080226125281;0,0131538102121064
"511";0,0134063546174492;0,0131522193099513
"512";0,0134046941021689;0,0131506327426795
"513";0,0134030373267878;0,0131490389506022
"514";0,0134013655918096;0,0131474538282915
"515";0,0133997050765293;0,0131458715959029
"516";0,0133980483011483;0,013144300923203
"517";0,0133964164584291;0,013142728805542
"518";0,0133947571897818;0,0131411595778032
"519";0,013393116620631;0,0131395917950254
"520";0,0133914810380125;0,0131380341269753
"521";0,0133898454553941;0,013136473569003
"522";0,0133882048862432;0,0131349231257583
"523";0,013386571796891;0,0131333755724358
"524";0,0133849486806034;0,013131841023763
"525";0,013383313097985;0,0131302992502848
"526";0,0133817124210931;0,0131287574768066
"527";0,0133800893048056;0,0131272229281339
"528";0,013378464941885;0,0131256984941887
"529";0,0133768617717269;0,0131241697253603
"530";0,0133752498751372;0,013122659741026
"531";0,0133736479516123;0,0131211251923532
"532";0,0133720497679866;0,0131196123180967
"533";0,0133704465978286;0,0131181110035289
"534";0,0133688446743036;0,0131166039091168
"535";0,0133672514772103;0,0131150953697436
"536";0,0133656670065487;0,0131136027249423
"537";0,0133640738094554;0,0131120999654134
"538";0,0133624943253262;0,01311060443069
"539";0,0133609223209955;0,013109117565733
"540";0,0133593366037007;0,0131076364806204
"541";0,01335776459937;0,0131061553955078
"542";0,0133561938416724;0,0131046743103952
"543";0,0133546318104065;0,0131031961152048
"544";0,0133530622993419;0,0131017309246641
"545";0,013351487801745;0,0131002700690067
"546";0,0133499232772129;0,0130988063234271
"547";0,0133483712190117;0,0130973367980032
"548";0,0133468191608105;0,0130958860570734
"549";0,0133452671026093;0,0130944295362993
"550";0,0133437162910412;0,0130929845752138
"551";0,0133421804390702;0,0130915309443618
"552";0,0133406283808689;0,0130900874282375
"553";0,013339080062567;0,0130886453570742
"554";0,0133375541836608;0,013087204730872
"555";0,013336008358625;0,0130857771093195
"556";0,013334484972985;0,0130843437079227
"557";0,0133329441344816;0,0130829218662146
"558";0,0133314157623092;0,0130815014694676
"559";0,0133298923766691;0,0130800825176817
"560";0,0133283827039931;0,0130786621209347
"561";0,0133268468520221;0,0130772417241877
"562";0,0133253346860798;0,013075827107285
"563";0,013323813793706;0,0130744254950321
"564";0,0133223041210299;0,0130730325525457
"565";0,0133207919550877;0,0130716251604485
"566";0,0133192935021095;0,0130702177683512
"567";0,0133177825828004;0,0130688219359427
"568";0,0133162741567574;0,0130674261035341
"569";0,013314785676844;0,0130660447207364
"570";0,0133132847305996;0,0130646546681722
"571";0,0133117987439523;0,0130632703954523
"572";0,0133102953044418;0,0130618919025768
"573";0,0133088093177945;0,0130605162996234
"574";0,0133073270710465;0,0130591421416312
"575";0,0133058572906295;0,0130577795433276
"576";0,0133043638241836;0,013056401050452
"577";0,0133028740976371;0,0130550456769539
"578";0,0133014080571193;0,0130536859685724
"579";0,0132999295502706;0,0130523204803467
"580";0,0132984560299543;0,0130509679967707
"581";0,0132969787697387;0,0130496155131947
"582";0,0132955239489188;0,0130482644745798
"583";0,0132940516752355;0,0130469177708481
"584";0,0132925956077825;0,0130455696221554
"585";0,0132911283206316;0,0130442344781124
"586";0,0132896685132793;0,0130428964441473
"587";0,0132882124458263;0,0130415598551432
"588";0,0132867576250064;0,0130402276010224
"589";0,0132853052974526;0,0130388982368238
"590";0,0132838666828629;0,0130375732075084
"591";0,0132824156019423;0,0130362423983487
"592";0,0132809607811223;0,0130349245938388
"593";0,013279527153065;0,0130336140141343
"594";0,0132780773187774;0,0130322990995465
"595";0,0132766449373532;0,013030988519842
"596";0,0132752162958282;0,0130296736052542
"597";0,0132737776812385;0,0130283702503551
"598";0,0132723502863466;0,0130270654504949
"599";0,0132709216448217;0,013025764985518
"600";0,0132694867701312;0,0130244688554244
"601";0,0132680618685055;0,0130231756152529
"602";0,0132666344736137;0,0130218722603538
"603";0,0132652307647506;0,0130205862449877
"604";0,0132637996299594;0,0130193002296217
"605";0,0132623934278301;0,0130180127692945
"606";0,0132609672795713;0,0130167281988895
"607";0,013259573543773;0,0130154494083289
"608";0,0132581461488811;0,0130141677278461
"609";0,0132567362068525;0,0130128961620909
"610";0,0132553349912556;0,0130116231513746
"611";0,0132539400088242;0,0130103501406583
"612";0,0132525437797596;0,0130090800198642
"613";0,0132511338377311;0,0130078229037198
"614";0,0132497413485658;0,01300655856277
"615";0,0132483501060336;0,0130052985567035
"616";0,0132469476438036;0,0130040399955981
"617";0,0132455526613722;0,0130027886592981
"618";0,0132441763784371;0,0130015315431537
"619";0,0132427901224373;0,0130002874316591
"620";0,0132413914001066;0,0129990418752035
"621";0,0132400225969701;0,0129977963187478
"622";0,0132386400808696;0,0129965536522143
"623";0,0132372475917043;0,0129953095407197
"624";0,0132358787885678;0,0129940769889138
"625";0,0132345087387983;0,0129928386572636
"626";0,0132331262226977;0,0129916104403409
"627";0,0132317561729282;0,0129903865583015
"628";0,0132303848765255;0,0129891540064956
"629";0,0132290135801228;0,0129879315694173
"630";0,0132276485168856;0,0129867105773001
"631";0,0132262809603822;0,0129854866952607
"632";0,013224929610109;0,0129842685930657
"633";0,0132235695334042;0,0129830548257539
"634";0,0132221994836346;0,0129818425034032
"635";0,0132208493799945;0,0129806345159357
"636";0,0132195030162537;0,0129794308633515
"637";0,0132181379530165;0,0129782257658063
"638";0,0132167928359088;0,0129770250031442
"639";0,0132154427322687;0,0129758184606379
"640";0,0132141063415926;0,0129746263677424
"641";0,0132127587312187;0,0129734299399636
"642";0,0132114073809455;0,0129722421819513
"643";0,0132100709902695;0,0129710443092115
"644";0,0132087321063272;0,0129698666659268
"645";0,013207380756054;0,012968668793187
"646";0,0132060505985435;0,0129674911499023
"647";0,0132047204410329;0,0129663163965399
"648";0,0132033915301554;0,0129651315284498
"649";0,0132020476596807;0,0129639408805154
"650";0,0132007187488032;0,0129627805767637
"651";0,0131993948244581;0,0129616000435569
"652";0,013198070900113;0,0129604325149999
"653";0,0131967469757678;0,0129592606515595
"654";0,0131954280379551;0,0129580931230025
"655";0,0131941115934085;0,0129569255944454
"656";0,013192795148862;0,0129557725154992
"657";0,0131914824442147;0,0129546165466309
"658";0,0131901659996681;0,0129534533529571
"659";0,0131888433219561;0,0129522959391276
"660";0,0131875393437404;0,0129511486400257
"661";0,01318622539246;0,0129499998959628
"662";0,0131849101945466;0,0129488424821333
"663";0,0131836087095971;0,0129477024078369
"664";0,0131823072246477;0,0129465565536961
"665";0,0131810007531658;0,0129454193693219
"666";0,0131796930350509;0,0129442749601422
"667";0,0131784027697993;0,0129431377757679
"668";0,0131770938050513;0,0129420020363548
"669";0,0131758035397997;0,0129408706318248
"670";0,0131745095346488;0,0129397464521003
"671";0,0131732155294979;0,0129386092677261
"672";0,013171920277714;0,0129374821980794
