Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.trees.Id3,'',-2693678647096322561,2.01803141118E7,18195.0,2022.0,1379.0,609.0,34.0,68.1998021760633,30.118694362017806,1.6815034619188922,0.35164886951492486,0.15580985915492956,0.38903158411707894,67.46799247214753,114.53419375511055,1899.574493779061,627287.0,-625387.4255062209,0.9394532610183288,315.53672032193157,-314.58119995282743,604.4695260874623,0.30405911775023253,63098.99283557344,0.7443548387096774,923.0,0.39037433155080214,292.0,0.6096256684491979,456.0,0.25564516129032255,317.0,0.7596707818930041,0.7443548387096774,0.7519348268839103,0.6807692547798799,0.6936619718309859,0.33968146467211063,0.6603185353278893,0.30633802816901406,0.6957967975121636,0.6936619718309859,0.6946197768121318,0.679465229980169,8.408,0.03,8.03125,0.03125,1430005.0,5.6280353E7,6386648.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.trees.Id3,'',-2693678647096322561,2.01803141118E7,18195.0,2022.0,1380.0,609.0,33.0,68.24925816023739,30.118694362017806,1.632047477744807,0.34436840911637306,0.15434891905480141,0.3890145598855087,66.68611203023605,114.30213087731394,1905.303805668855,633708.0,-631802.6961943312,0.9422867485998293,318.60633484162895,-317.6484143762349,622.1719020433997,0.3128063861455001,64946.89756097178,0.766612641815235,946.0,0.4251655629139073,321.0,0.5748344370860927,434.0,0.233387358184765,288.0,0.7466456195737964,0.766612641815235,0.7564974010395843,0.6704229059672546,0.693815987933635,0.3523689090323073,0.6476310909676927,0.30618401206636503,0.6914013371799989,0.693815987933635,0.6924155230504284,0.6718464902965527,7.377,0.011,7.109375,0.015625,1398070.0,5.6280353E7,6386648.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.trees.Id3,'',-2693678647096322561,2.01803141118E7,18195.0,2022.0,1357.0,634.0,31.0,67.11177052423344,31.35509396636993,1.533135509396637,0.319117237748583,0.1617277749874435,0.3976007906800138,69.79955079097867,116.75895089176977,1907.3932110355702,660568.0,-658660.6067889645,0.9433200845873245,331.7769964841788,-330.8189888442815,561.1451625367941,0.2818408651616244,58576.47583958208,0.7546558704453441,932.0,0.43783068783068785,331.0,0.5621693121693122,425.0,0.24534412955465587,303.0,0.7379255740300871,0.7546558704453441,0.7461969575660529,0.6563028034193725,0.6815670517327976,0.3647418691181413,0.6352581308818587,0.3184329482672024,0.6793994162598249,0.6815670517327976,0.6803476195472645,0.6578105966962787,7.547,0.01,7.296875,0.015625,1387137.0,5.6280353E7,6386648.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.trees.Id3,'',-2693678647096322561,2.01803141118E7,18195.0,2022.0,1347.0,645.0,30.0,66.61721068249258,31.899109792284868,1.4836795252225519,0.31160336558038254,0.16478413654618473,0.40009725223372866,71.10854022336937,117.50484575876234,1907.356850055904,664881.0,-662973.6431499441,0.9433021019069753,333.77560240963857,-332.81809395077516,534.865314636449,0.2685066840544423,55833.191252322504,0.740501212611156,916.0,0.4291390728476821,324.0,0.5708609271523178,431.0,0.25949878738884397,321.0,0.7387096774193549,0.740501212611156,0.73960436011304,0.656158699506405,0.6762048192771084,0.3648426795136345,0.6351573204863655,0.32379518072289154,0.6759554647898388,0.6762048192771084,0.6760786091759088,0.657110467116303,8.234,0.008,7.890625,0.0,1395754.0,5.6280353E7,6386648.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.trees.Id3,'',-2693678647096322561,2.01803141118E7,18195.0,2022.0,1386.0,603.0,33.0,68.5459940652819,29.821958456973295,1.632047477744807,0.3504038017100979,0.1532176973353444,0.38715226698038885,66.26666181848121,113.87397192250799,1902.4209692341249,626195.0,-624292.5790307659,0.9408610134689045,314.8290598290598,-313.87258875352734,628.5571776631449,0.3160166805747335,65613.4397822006,0.7673667205169629,950.0,0.4194407456724368,315.0,0.5805592543275633,436.0,0.23263327948303716,288.0,0.7509881422924901,0.7673667205169629,0.7590890930882941,0.6759082188132081,0.6968325791855203,0.34890660434099424,0.6510933956590057,0.3031674208144796,0.6948129656442383,0.6968325791855203,0.6956929684225545,0.6756915598448054,7.342,0.006,7.046875,0.0,1410229.0,5.6280353E7,6386648.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.trees.Id3,'',-2693678647096322561,2.01803141118E7,18195.0,2022.0,1386.0,603.0,33.0,68.5459940652819,29.821958456973295,1.632047477744807,0.3459181475351276,0.15384615384615385,0.3877199986918664,66.53656507236254,114.04095723076416,1902.4210332886128,627272.0,-625369.5789667114,0.9408610451476819,315.37053795877324,-314.4140668510364,623.1612403062923,0.3133037910036663,65047.483622659,0.7778675282714055,963.0,0.4367509986684421,328.0,0.563249001331558,423.0,0.22213247172859452,275.0,0.7459333849728892,0.7778675282714055,0.7615658362989324,0.6707121568741756,0.6968325791855203,0.3557160495825569,0.6442839504174431,0.3031674208144796,0.6931042945053906,0.6968325791855203,0.6944648341013169,0.6708831364135623,7.568,0.007,7.296875,0.0,1445116.0,5.6280353E7,6386648.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.trees.Id3,'',-2693678647096322561,2.0180314111899998E7,18195.0,2022.0,1361.0,621.0,40.0,67.30959446092977,30.712166172106826,1.9782393669634026,0.33518026188287325,0.16044399596367306,0.3959622136922265,69.58684495348565,116.58987031570719,1897.6297046140924,651976.0,-650078.370295386,0.9384914463966827,328.94853683148335,-327.99110509353477,567.7052936679918,0.2864305215277456,59258.82164015046,0.7457351746547523,918.0,0.41011984021304926,308.0,0.5898801597869507,443.0,0.25426482534524775,313.0,0.7487765089722676,0.7457351746547523,0.7472527472527472,0.6623758480226771,0.6866801210898082,0.35106478664810525,0.6489352133518947,0.31331987891019175,0.6870908114858563,0.6866801210898082,0.6868810919795326,0.6635828485095311,7.743,0.008,7.515625,0.0,1402095.0,5.6280353E7,6386648.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,8,weka.classifiers.trees.Id3,'',-2693678647096322561,2.0180314111899998E7,18196.0,2021.0,1361.0,621.0,39.0,67.34289955467591,30.727362691736765,1.929737753587333,0.3372422490283352,0.15855196770938446,0.39348567802308076,68.73297111145935,115.83199602258425,1897.6299956344485,643385.0,-641487.3700043656,0.9389559602347592,324.61402623612514,-323.6565943513449,584.0216252202321,0.2946627776085934,60962.92690203866,0.7408610885458976,912.0,0.4021304926764314,302.0,0.5978695073235686,449.0,0.25913891145410234,319.0,0.7512355848434926,0.7408610885458976,0.7460122699386503,0.6692080253871943,0.6866801210898082,0.34794952522034206,0.6520504747796579,0.31331987891019175,0.6881090831781059,0.6866801210898082,0.6873441411888408,0.6703242040634345,7.408,0.006,7.234375,0.0,1396639.0,5.6283438E7,6383563.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,9,weka.classifiers.trees.Id3,'',-2693678647096322561,2.0180314111899998E7,18196.0,2021.0,1376.0,606.0,39.0,68.08510638297872,29.985155863433942,1.929737753587333,0.34598215501159285,0.15459973091153714,0.38933211172048005,67.01965918240148,114.60929364149742,1897.6299956344485,632633.5849625007,-630735.9549668663,0.9389559602347592,319.1894979629166,-318.23206607813637,616.9454097370649,0.3112741724203153,64399.666540029415,0.7644191714053615,941.0,0.4207723035952064,316.0,0.5792276964047937,435.0,0.2355808285946385,290.0,0.7486077963404932,0.7644191714053615,0.7564308681672026,0.6701680672268907,0.6942482341069627,0.35060136629680755,0.6493986337031925,0.3057517658930373,0.6922987877372084,0.6942482341069627,0.693152876054411,0.6712718110213267,7.739,0.005,7.421875,0.0,1424818.0,5.6283438E7,6383563.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,10,weka.classifiers.trees.Id3,'',-2693678647096322561,2.0180314111899998E7,18196.0,2021.0,1353.0,631.0,37.0,66.9470559129144,31.222167243938646,1.8307768431469569,0.31815735869198186,0.16091229838709678,0.3961603770631772,69.69970936101947,116.58370889697102,1898.9988504347536,651981.0,-650082.0011495652,0.9396332758212537,328.6194556451613,-327.6622989665147,564.4965178110666,0.28452445454186825,58924.80426353097,0.7575020275750203,934.0,0.4420772303595206,332.0,0.5579227696404794,419.0,0.24249797242497972,299.0,0.7377567140600316,0.7575020275750203,0.74749899959984,0.6585939111573218,0.6819556451612904,0.36653084794579066,0.6334691520542094,0.3180443548387097,0.6793909720782004,0.6819556451612904,0.6804832621139982,0.6594045185706838,7.806,0.006,7.53125,0.0,1402679.0,5.6283438E7,6383563.0,?,?,?,?
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18195.0,2022.0,1590.0,432.0,0.0,78.63501483679525,21.364985163204746,0.0,0.5127699972556832,0.16403126280558775,0.28535179670935606,69.77599873925433,83.2318836204233,1934.3736759045378,1472.926195046031,461.4474808585069,0.9566635390230157,0.7284501459179183,0.22821339310509736,657.8746271864027,0.32535837150662844,68673.81165801565,0.9324324324324325,1173.0,0.45418848167539266,347.0,0.5458115183246073,417.0,0.06756756756756757,85.0,0.7717105263157895,0.9324324324324325,0.8444924406047517,0.7677357061403873,0.7863501483679525,0.3081061976109128,0.6918938023890873,0.21364985163204747,0.7939907479250575,0.7863501483679525,0.7743175412857713,0.7677357061403873,3.05,0.007,2.9375,0.015625,158117.0,5.6280353E7,6386648.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18195.0,2022.0,1575.0,447.0,0.0,77.89317507418397,22.106824925816024,0.0,0.4965459157584447,0.1661062086228353,0.2884744056296405,70.65864399999273,84.14269135053874,1934.3736759045378,1495.1983628871092,439.1753130174286,0.9566635390230157,0.7394650657206276,0.21719847330238803,636.6205714135012,0.3148469690472311,66455.15636595858,0.924483306836248,1163.0,0.4607329842931937,352.0,0.5392670157068062,412.0,0.075516693163752,95.0,0.7676567656765677,0.924483306836248,0.8388027407140282,0.764704321660743,0.7789317507418397,0.3151814281987855,0.6848185718012144,0.22106824925816024,0.7846470784770961,0.7789317507418397,0.7668256575688638,0.7647043216607431,3.338,0.002,3.078125,0.0,158117.0,5.6280353E7,6386648.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18195.0,2022.0,1565.0,457.0,0.0,77.39861523244312,22.601384767556873,0.0,0.48243461077884553,0.16994938607405993,0.29286710490063084,72.29346373133389,85.42396113302755,1934.3736759045378,1531.146838112812,403.22683779172576,0.9566635390230157,0.7572437379390762,0.19941980108393953,603.2466936811062,0.2983415893576193,62971.34455899744,0.9284578696343402,1168.0,0.4803664921465969,367.0,0.5196335078534031,397.0,0.07154213036565978,90.0,0.7609120521172639,0.9284578696343402,0.8363766559255281,0.7566568724560717,0.7739861523244312,0.3258947748366879,0.6741052251633122,0.22601384767556876,0.7814225501835388,0.7739861523244312,0.7601714684735089,0.7566568724560718,3.23,0.003,3.046875,0.015625,158117.0,5.6280353E7,6386648.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18195.0,2022.0,1573.0,449.0,0.0,77.79426310583581,22.205736894164193,0.0,0.49008394525865984,0.16741330214793887,0.28996554645273803,71.21465847308626,84.57762976999481,1934.3736759045378,1508.344438356519,426.0292375480187,0.9566635390230157,0.7459665867242923,0.2106969522987234,626.2476150402053,0.3097169213848691,65372.35058066311,0.9356120826709062,1177.0,0.4816753926701571,368.0,0.518324607329843,396.0,0.0643879173290938,81.0,0.7618122977346279,0.9356120826709062,0.8398144844809134,0.7501186126070635,0.777942631058358,0.32400594105760894,0.6759940589423912,0.22205736894164194,0.7876478840225312,0.777942631058358,0.7636338301459702,0.7501186126070635,3.23,0.002,3.046875,0.0,158117.0,5.6280353E7,6386648.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18195.0,2022.0,1577.0,445.0,0.0,77.99208704253215,22.007912957467855,0.0,0.49658211375199873,0.16746692888094356,0.2914694613032272,71.23747033705978,85.01629413887011,1934.3736759045378,1520.2089761216719,414.1646997828659,0.9566635390230157,0.7518343106437546,0.20482922837926107,624.1044166542206,0.30865698153027726,65148.62770669493,0.931637519872814,1172.0,0.4698952879581152,359.0,0.5301047120418848,405.0,0.06836248012718601,86.0,0.7655127367733507,0.931637519872814,0.8404446038006453,0.7536671064350461,0.7799208704253214,0.31817863851062267,0.6818213614893773,0.22007912957467854,0.787931910113688,0.7799208704253214,0.7667551499380996,0.7536671064350461,3.042,0.002,2.890625,0.0,158117.0,5.6280353E7,6386648.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18195.0,2022.0,1580.0,442.0,0.0,78.1404549950544,21.8595450049456,0.0,0.49292658100871817,0.1657865652886514,0.2873631831511858,70.53880636965552,83.84014347127349,1933.6531870899132,1486.1181736083547,447.5350134815585,0.956307214188879,0.7349743687479499,0.22133284544092904,639.9980141306957,0.3165173165829355,66804.9577702215,0.9515488482922955,1198.0,0.49934469200524245,381.0,0.5006553079947575,382.0,0.048451151707704525,61.0,0.7587080430652312,0.9515488482922955,0.8442565186751233,0.7594889534538739,0.781404549950544,0.329200393663491,0.670799606336509,0.218595450049456,0.7977993179038175,0.781404549950544,0.7647274106538066,0.7594889534538739,3.158,0.002,3.078125,0.0,158117.0,5.6280353E7,6386648.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18195.0,2022.0,1590.0,432.0,0.0,78.63501483679525,21.364985163204746,0.0,0.5118174837282553,0.16408206482944224,0.285003963639797,69.81357614584452,83.15182529444219,1933.6531870899132,1467.5715665687567,466.08162052115654,0.956307214188879,0.7258019617056165,0.2305052524832624,654.7505244267685,0.3238133157402416,68344.87009115667,0.9340746624305004,1176.0,0.45740498034076016,349.0,0.5425950196592398,414.0,0.0659253375694996,83.0,0.7711475409836066,0.9340746624305004,0.8448275862068966,0.7788077870785131,0.7863501483679525,0.3096804662782123,0.6903195337217877,0.21364985163204747,0.7944867551370393,0.7863501483679525,0.7740049114908422,0.778807787078513,3.351,0.002,3.09375,0.0,158117.0,5.6280353E7,6386648.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18196.0,2021.0,1599.0,422.0,0.0,79.11924789708065,20.880752102919345,0.0,0.5216938255431028,0.16393270344860186,0.2844688976557441,69.74400504379273,82.98765321346927,1932.9686544699389,1462.7186994534204,470.24995501651847,0.9564416894952691,0.7237598710803663,0.23268181841490276,657.3769676052199,0.3252731160837308,68620.10290815601,0.9419713831478538,1185.0,0.45740498034076016,349.0,0.5425950196592398,414.0,0.05802861685214626,73.0,0.772490221642764,0.9419713831478538,0.8488538681948424,0.771195931881307,0.7911924789708066,0.30662607616371296,0.693373923836287,0.20880752102919348,0.8017917048897794,0.7911924789708066,0.7784608442301394,0.771195931881307,3.099,0.002,2.984375,0.0,158117.0,5.6283438E7,6383563.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 1000',-217733168393644444,2.0180314111899998E7,18196.0,2021.0,1574.0,447.0,0.0,77.88223651657596,22.117763483424046,0.0,0.4909557986175481,0.16682522645054262,0.28908035805709725,70.97460842306228,84.33294712696511,1932.9686544699389,1500.1241929264193,432.8444615435196,0.9564416894952691,0.7422682795281639,0.2141734099671052,630.601755987001,0.3120246194888674,65825.18025772751,0.93879173290938,1181.0,0.4849279161205767,370.0,0.5150720838794234,393.0,0.06120826709062003,77.0,0.7614442295293359,0.93879173290938,0.8408686365254538,0.7575688594307051,0.7788223651657595,0.3249585483769562,0.6750414516230437,0.22117763483424047,0.7896559688710194,0.7788223651657595,0.764078198492288,0.7575688594307052,3.324,0.002,3.109375,0.0,158117.0,5.6283438E7,6383563.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
