Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6242.0,694.0,517.0,177.0,0.0,74.49567723342939,25.504322766570606,0.0,0.46432402731625627,0.20555616582170722,0.3170786395160329,76.58459766131028,86.58801865490733,923.9758266178097,755.6526505068525,168.3231761109572,1.3313772717835874,1.0888366722000757,0.24254059958351182,248.67392558762162,0.3583197775037776,18647.768903723205,0.9317073170731708,382.0,0.4612676056338028,131.0,0.5387323943661971,153.0,0.06829268292682927,28.0,0.7446393762183235,0.9317073170731708,0.8277356446370531,0.7635863964273446,0.7449567723342939,0.30579147753519637,0.6942085224648037,0.25504322766570603,0.6892518995427404,0.7449567723342939,0.7075537701446233,0.752554877150064,1.428,0.001,1.078125,0.015625,158671.0,1.9405902E7,2290322.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6242.0,694.0,498.0,196.0,0.0,71.7579250720461,28.24207492795389,0.0,0.4049745846493033,0.2132972848616579,0.32971957311672084,79.4687266036508,90.04001212915229,923.9758266178097,785.3087664998648,138.66706011794497,1.3313772717835874,1.1315688278096034,0.19980844397398412,226.74820620390537,0.3267265219076446,17003.58466868824,0.9170731707317074,376.0,0.4964788732394366,141.0,0.5035211267605634,143.0,0.08292682926829269,34.0,0.7272727272727273,0.9170731707317074,0.8112189859762675,0.7387323943661972,0.7175792507204611,0.3331057430075168,0.6668942569924832,0.2824207492795389,0.6600740961118043,0.7175792507204611,0.6786824959955762,0.7275803708615917,0.949,0.001,0.71875,0.0,158671.0,1.9405902E7,2290322.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6242.0,694.0,513.0,181.0,0.0,73.9193083573487,26.080691642651296,0.0,0.44793305615864004,0.20852973923786627,0.32175372799621554,77.64525349826921,87.80459907405336,924.7923554992651,770.1843233953526,154.60803210391248,1.3325538263678172,1.1097756821258684,0.2227781442419488,237.24035051567628,0.34184488546927416,17792.122599314924,0.941320293398533,385.0,0.49122807017543857,140.0,0.5087719298245614,145.0,0.05867970660146699,24.0,0.7333333333333333,0.941320293398533,0.8244111349036403,0.7415133187491957,0.739193083573487,0.3193582470244137,0.6806417529755863,0.260806916426513,0.6864649944011504,0.739193083573487,0.6996574403866356,0.7329411563744078,0.569,0.001,0.453125,0.0,158671.0,1.9405902E7,2290322.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6242.0,694.0,509.0,185.0,0.0,73.342939481268,26.65706051873199,0.0,0.4392029422299097,0.2094965880314823,0.3224570916424234,78.00525596098356,87.99654265569625,924.7923554992651,763.9175659745312,160.87478952473396,1.3325538263678172,1.1007457722975953,0.23180805407022184,237.46751736881717,0.34217221522884317,17809.159247982818,0.9315403422982885,381.0,0.47719298245614034,136.0,0.5228070175438596,149.0,0.06845965770171149,28.0,0.7369439071566731,0.9315403422982885,0.8228941684665226,0.764697808089907,0.7334293948126801,0.3169130497200135,0.6830869502799864,0.2665706051873199,0.6770997596085335,0.7334293948126801,0.6945917027839713,0.7541294908327751,0.654,0.001,0.609375,0.0,158671.0,1.9405902E7,2290322.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6242.0,694.0,491.0,203.0,0.0,70.7492795389049,29.2507204610951,0.0,0.37454161228168303,0.21544849659103685,0.33372160182719623,80.22142642469846,91.07055770036794,924.7923554992651,1867.752499072561,-942.9601435732959,1.3325538263678172,2.691286021718388,-1.3587321953505704,216.92831826151124,0.3125768274661545,16268.797552282236,0.9339853300733496,382.0,0.5473684210526316,156.0,0.45263157894736844,129.0,0.06601466992665037,27.0,0.7100371747211895,0.9339853300733496,0.8067581837381204,0.715150345300905,0.707492795389049,0.3568134940989474,0.6431865059010526,0.29250720461095103,0.6530352831588596,0.707492795389049,0.6636022083926075,0.7054853062388479,0.5,0.001,0.453125,0.0,158671.0,1.9405902E7,2290322.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6242.0,694.0,488.0,206.0,0.0,70.31700288184437,29.68299711815562,0.0,0.3701887706777683,0.21509097693969242,0.3353142960122591,80.03255173702617,91.43356135654155,927.764010599249,4028.014660617336,-3100.250650018087,1.3368357501430101,5.804055706941407,-4.467219956798396,211.64679779807284,0.3049665674323816,15878.37046835611,0.9168704156479217,375.0,0.5403508771929825,154.0,0.45964912280701753,131.0,0.08312958435207823,34.0,0.7088846880907372,0.9168704156479217,0.7995735607675906,0.7236005662076953,0.7031700288184438,0.3560750185655388,0.6439249814344612,0.2968299711815562,0.6467128039106051,0.7031700288184438,0.6615217800017276,0.7151793202966039,0.598,0.001,0.59375,0.0,158671.0,1.9405902E7,2290322.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6243.0,693.0,488.0,205.0,0.0,70.41847041847042,29.58152958152958,0.0,0.3689702041469003,0.21679789104948874,0.33404504765884674,80.75047871359224,91.19263145761045,922.8325700790988,804.7544045073001,118.07816557179865,1.33164873027287,1.161261766965801,0.17038696330706876,211.12365952159348,0.3046517453414047,15832.27825132934,0.9290953545232273,380.0,0.5387323943661971,153.0,0.4612676056338028,131.0,0.07090464547677261,29.0,0.7129455909943715,0.9290953545232273,0.8067940552016986,0.7342022796928269,0.7041847041847041,0.35571536319298375,0.6442846368070162,0.29581529581529575,0.6467456662578615,0.7041847041847041,0.660628431849022,0.7229923956959722,0.526,0.001,0.5,0.015625,158671.0,1.9408987E7,2287237.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6243.0,693.0,514.0,179.0,0.0,74.17027417027417,25.82972582972583,0.0,0.4511607533946562,0.20714161183308713,0.3187311608014269,77.15381471680759,87.0120167466315,922.8325700790988,758.965084389649,163.86748568944984,1.33164873027287,1.0951877119619755,0.23646101831089442,243.62909202787722,0.3515571313533582,18269.8783444949,0.9486552567237164,388.0,0.49295774647887325,140.0,0.5070422535211268,144.0,0.05134474327628362,21.0,0.7348484848484849,0.9486552567237164,0.8281750266808965,0.7607398670753125,0.7417027417027418,0.31925918666317676,0.6807408133368232,0.2582972582972583,0.6893458393458394,0.7417027417027418,0.7012814856272593,0.7471347593035698,1.654,0.002,0.75,0.0,158671.0,1.9408987E7,2287237.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6243.0,693.0,512.0,181.0,0.0,73.88167388167388,26.118326118326117,0.0,0.45062150158988773,0.208488972468177,0.3212800543056933,77.65566469217713,87.70785195684739,922.8325700790988,1824.6228835947352,-901.7903135156364,1.33164873027287,2.632933453960657,-1.301284723687787,247.57864860660538,0.3572563471956788,18566.057744120157,0.9315403422982885,381.0,0.47183098591549294,134.0,0.528169014084507,150.0,0.06845965770171149,28.0,0.7398058252427184,0.9315403422982885,0.8246753246753246,0.7470040290643617,0.7388167388167388,0.3126000023894986,0.6873999976105013,0.2611832611832612,0.6830045534747182,0.7388167388167388,0.7006433857558343,0.7422677442993681,1.211,0.001,0.609375,0.0,158671.0,1.9408987E7,2287237.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 350',-217733168393644444,2.01803141316E7,6243.0,693.0,519.0,174.0,0.0,74.89177489177489,25.10822510822511,0.0,0.46690893657656685,0.207423689937253,0.3194888667526038,77.25888004671347,87.21886669110212,922.8325700790988,3966.965479672744,-3044.1329095936453,1.33164873027287,5.724336911504682,-4.3926881812318115,245.0489718832473,0.3536060200335459,18376.355908424095,0.9511002444987775,389.0,0.4859154929577465,138.0,0.5140845070422535,146.0,0.0488997555012225,20.0,0.7381404174573055,0.9511002444987775,0.8311965811965811,0.7355022555873136,0.7489177489177489,0.3129243481661678,0.6870756518338321,0.2510822510822511,0.6978155522770416,0.7489177489177489,0.7092600153739181,0.7299991761369583,2.196,0.0,0.875,0.0,158671.0,1.9408987E7,2287237.0,'Number of leaves: 34\nSize of the tree: 37\n',37.0,34.0,34.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.rules.PART,'-M 350 -C 0.25 -Q 1',8121455039782598361,2.01803141316E7,6242.0,694.0,516.0,178.0,0.0,74.35158501440922,25.64841498559078,0.0,0.46872070119302606,0.20699550101938002,0.3183566070787987,77.12085453578977,86.93700677764569,923.9758266178097,763.0402695445998,160.9355570732099,1.3313772717835874,1.0994816564043226,0.231895615379265,240.86537938979018,0.3470682700141069,18062.21509213189,0.9121951219512195,374.0,0.426056338028169,121.0,0.573943661971831,163.0,0.08780487804878048,36.0,0.7555555555555555,0.9121951219512195,0.8265193370165747,0.7606578495362418,0.7435158501440923,0.2929488115488846,0.7070511884511154,0.2564841498559078,0.6849070842525146,0.7435158501440923,0.7085667405878658,0.7486292104149632,2.753,0.001,1.171875,0.0,161686.0,1.9405902E7,2290322.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.rules.PART,'-M 350 -C 0.25 -Q 1',8121455039782598361,2.01803141316E7,6242.0,694.0,501.0,193.0,0.0,72.19020172910663,27.80979827089337,0.0,0.41905794587092304,0.21152129484607154,0.3263969787970718,78.80704136423961,89.13267614659735,923.9758266178097,771.2204857588235,152.7553408589862,1.3313772717835874,1.1112687114680455,0.22010856031554205,232.1792203442027,0.3345521906976984,17410.850112227607,0.9097560975609756,373.0,0.46830985915492956,133.0,0.5316901408450704,151.0,0.09024390243902439,37.0,0.7371541501976284,0.9097560975609756,0.814410480349345,0.743447268979732,0.7219020172910663,0.3200820063161257,0.6799179936838742,0.2780979827089337,0.6630989169878073,0.7219020172910663,0.684895995320973,0.735030146184514,1.485,0.003,0.84375,0.0,161686.0,1.9405902E7,2290322.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.rules.PART,'-M 350 -C 0.25 -Q 1',8121455039782598361,2.01803141316E7,6242.0,694.0,506.0,188.0,0.0,72.91066282420749,27.089337175792508,0.0,0.43488768960230084,0.21111910617336896,0.3246654346092378,78.60939440614138,88.59918577043717,924.7923554992651,776.8772996617492,147.91505583751587,1.3325538263678172,1.1194197401466128,0.21313408622120442,229.66683318015106,0.3309320362826384,17224.137647982632,0.9119804400977995,373.0,0.4666666666666667,133.0,0.5333333333333333,152.0,0.08801955990220049,36.0,0.7371541501976284,0.9119804400977995,0.8153005464480875,0.7379830995581864,0.729106628242075,0.31507915174171336,0.6849208482582866,0.27089337175792505,0.6719469075126927,0.729106628242075,0.6926139416660952,0.7304541911764071,0.836,0.0,0.71875,0.0,161686.0,1.9405902E7,2290322.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.rules.PART,'-M 350 -C 0.25 -Q 1',8121455039782598361,2.01803141316E7,6242.0,694.0,509.0,185.0,0.0,73.342939481268,26.65706051873199,0.0,0.4476946769794633,0.20847053210613356,0.32045793083200214,77.62320794846373,87.4509840555309,924.7923554992651,754.456008491815,170.33634700745006,1.3325538263678172,1.0871124041668805,0.24544142220093668,241.11218090535786,0.34742389179446376,18082.495130072148,0.9095354523227384,372.0,0.43859649122807015,125.0,0.5614035087719298,160.0,0.09046454767726161,37.0,0.7484909456740443,0.9095354523227384,0.8211920529801324,0.7669411916098314,0.7334293948126801,0.3021777298585377,0.6978222701414623,0.2665706051873199,0.6745941351233544,0.7334293948126801,0.6978923877676291,0.7579449349272712,0.669,0.0,0.640625,0.0,161686.0,1.9405902E7,2290322.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.rules.PART,'-M 350 -C 0.25 -Q 1',8121455039782598361,2.01803141316E7,6242.0,694.0,486.0,208.0,0.0,70.02881844380403,29.971181556195965,0.0,0.36607087962759643,0.21656579762520417,0.33519379973199254,80.63744920566421,91.47231138817547,924.7923554992651,810.0154764898431,114.77687900942203,1.3325538263678172,1.1671692744810418,0.16538455188677526,209.15940846348698,0.30138243294450573,15686.158910546066,0.9119804400977995,373.0,0.5298245614035088,151.0,0.47017543859649125,134.0,0.08801955990220049,36.0,0.7118320610687023,0.9119804400977995,0.7995712754555199,0.7129798824690087,0.7002881844380403,0.35375699746844713,0.6462430025315529,0.29971181556195964,0.6426740397195023,0.7002881844380403,0.6594951931819244,0.7021590453987325,0.843,0.0,0.6875,0.0,161686.0,1.9405902E7,2290322.0,'Number of rules: 4\n',?,?,4.0
P1Mario-data-training-T3Original-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.rules.PART,'-M 350 -C 0.25 -Q 1',8121455039782598361,2.01803141316E7,6242.0,694.0,497.0,197.0,0.0,71.61383285302594,28.386167146974064,0.0,0.40512646468865715,0.21368875781793167,0.32962528815971953,79.51080426065282,89.88228169227095,927.764010599249,790.7374004065707,137.02661019267828,1.3368357501430101,1.1393910668682574,0.19744468327475256,220.1975594067125,0.3172875495773955,16519.873963902093,0.9119804400977995,373.0,0.49122807017543857,140.0,0.5087719298245614,145.0,0.08801955990220049,36.0,0.7270955165692008,0.9119804400977995,0.8091106290672451,0.729211169733625,0.7161383285302594,0.33074302208232137,0.6692569779176787,0.2838616714697406,0.6575234766514988,0.7161383285302594,0.6775772276034353,0.7224759186044792,0.536,0.0,0.53125,0.0,161686.0,1.9405902E7,2290322.0,'Number of rules: 4\n',?,?,4.0
